Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/pg.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/pg.txt -quit (default strategy 1)
At line 1 NAME           pg
At line 2 ROWS
At line 129 COLUMNS
At line 5332 RHS
At line 5396 BOUNDS
At line 8097 ENDATA
Problem pg has 125 rows, 2700 columns and 5200 elements
Coin0008I pg read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is -11824.7 - 0.064855 seconds
Cgl0004I processed model has 125 rows, 2600 columns (100 integer (100 of which binary)) and 5100 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.001%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 93 integers unsatisfied sum - 24.031
Cbc0038I Pass   1: suminf.   13.62475 (35) obj. -8364.84 iterations 739
Cbc0038I Pass   2: suminf.    0.02475 (1) obj. -7422.44 iterations 34
Cbc0038I Pass   3: suminf.    0.00000 (0) obj. -7272.14 iterations 42
Cbc0038I Solution found of -7272.14
Cbc0038I Relaxing continuous gives -7997.8
Cbc0038I Before mini branch and bound, 7 integers at bound fixed and 1757 continuous
Cbc0038I Mini branch and bound did not improve solution (0.40 seconds)
Cbc0038I Freeing continuous variables gives a solution of -7997.8
Cbc0038I Round again with cutoff of -8380.48
Cbc0038I Pass   4: suminf.   13.62475 (35) obj. -8380.48 iterations 3
Cbc0038I Pass   5: suminf.    0.07677 (18) obj. -8380.48 iterations 436
Cbc0038I Pass   6: suminf.    3.22430 (9) obj. -8380.48 iterations 152
Cbc0038I Pass   7: suminf.    0.06450 (16) obj. -8380.48 iterations 67
Cbc0038I Pass   8: suminf.    2.51186 (7) obj. -8380.48 iterations 172
Cbc0038I Pass   9: suminf.    0.15190 (22) obj. -8380.48 iterations 35
Cbc0038I Pass  10: suminf.    6.42475 (17) obj. -8560.9 iterations 166
Cbc0038I Pass  11: suminf.    0.07677 (18) obj. -8380.48 iterations 124
Cbc0038I Pass  12: suminf.    3.62341 (10) obj. -8380.48 iterations 165
Cbc0038I Pass  13: suminf.    0.06768 (16) obj. -8380.48 iterations 110
Cbc0038I Pass  14: suminf.    2.82656 (8) obj. -8380.48 iterations 168
Cbc0038I Pass  15: suminf.    0.06450 (16) obj. -8380.48 iterations 34
Cbc0038I Pass  16: suminf.    2.51186 (7) obj. -8380.48 iterations 186
Cbc0038I Pass  17: suminf.    0.15190 (22) obj. -8380.48 iterations 35
Cbc0038I Pass  18: suminf.    6.42475 (17) obj. -8560.9 iterations 166
Cbc0038I Pass  19: suminf.    0.07677 (18) obj. -8380.48 iterations 124
Cbc0038I Pass  20: suminf.    3.62341 (10) obj. -8380.48 iterations 165
Cbc0038I Pass  21: suminf.    0.06768 (16) obj. -8380.48 iterations 101
Cbc0038I Pass  22: suminf.    2.82656 (8) obj. -8380.48 iterations 168
Cbc0038I Pass  23: suminf.    0.06450 (16) obj. -8380.48 iterations 34
Cbc0038I Pass  24: suminf.    2.51186 (7) obj. -8380.48 iterations 186
Cbc0038I Pass  25: suminf.    0.15190 (22) obj. -8380.48 iterations 35
Cbc0038I Pass  26: suminf.    5.22475 (14) obj. -8380.48 iterations 146
Cbc0038I Pass  27: suminf.    0.07677 (18) obj. -8380.48 iterations 140
Cbc0038I Pass  28: suminf.    3.22430 (9) obj. -8380.48 iterations 152
Cbc0038I Pass  29: suminf.    0.06450 (16) obj. -8380.48 iterations 67
Cbc0038I Pass  30: suminf.    2.51186 (7) obj. -8380.48 iterations 186
Cbc0038I Pass  31: suminf.    0.15190 (22) obj. -8380.48 iterations 35
Cbc0038I Pass  32: suminf.    5.22475 (14) obj. -8380.48 iterations 146
Cbc0038I Pass  33: suminf.    0.07677 (18) obj. -8380.48 iterations 140
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 7 integers at bound fixed and 1539 continuous
Cbc0038I Full problem 125 rows 2600 columns, reduced to 125 rows 1054 columns - 38 fixed gives 87, 554 - ok now
Cbc0038I Mini branch and bound did not improve solution (1.34 seconds)
Cbc0038I After 1.34 seconds - Feasibility pump exiting with objective of -7997.8 - took 1.10 seconds
Cbc0012I Integer solution of -7997.7978 found by feasibility pump after 0 iterations and 0 nodes (1.35 seconds)
Cbc0012I Integer solution of -8423.6578 found by DiveCoefficient after 0 iterations and 0 nodes (1.75 seconds)
Cbc0012I Integer solution of -8637.7235 found by DiveCoefficient after 2092 iterations and 0 nodes (3.39 seconds)
Cbc0031I 1035 added rows had average density of 5.2859903
Cbc0013I At root node, 1035 cuts changed objective from -11824.657 to -8680.4906 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 1680 row cuts average 3.4 elements, 0 column cuts (0 active)  in 0.054 seconds - new frequency is 1
Cbc0014I Cut generator 1 (Gomory) - 126 row cuts average 23.7 elements, 0 column cuts (0 active)  in 0.068 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.038 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.180 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 194 row cuts average 13.7 elements, 0 column cuts (0 active)  in 0.054 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.031 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 194 row cuts average 18.1 elements, 0 column cuts (0 active)  in 0.071 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, -8637.7235 best solution, best possible -8680.4906 (3.60 seconds)
Cbc0010I After 1819 nodes, 4 on tree, -8668.5377 best solution, best possible -8680.4906 (118.16 seconds)
Cbc0010I After 1826 nodes, 6 on tree, -8668.5377 best solution, best possible -8680.4906 (118.88 seconds)
Cbc0010I After 1842 nodes, 6 on tree, -8668.5377 best solution, best possible -8680.4906 (119.62 seconds)
Cbc0010I After 1855 nodes, 6 on tree, -8668.5377 best solution, best possible -8680.4906 (120.35 seconds)
Cbc0010I After 1870 nodes, 7 on tree, -8668.5377 best solution, best possible -8680.4906 (121.08 seconds)
Cbc0010I After 1886 nodes, 3 on tree, -8668.5377 best solution, best possible -8680.4906 (121.94 seconds)
Cbc0010I After 1892 nodes, 4 on tree, -8668.5377 best solution, best possible -8680.4906 (122.70 seconds)
Cbc0010I After 1902 nodes, 2 on tree, -8668.5377 best solution, best possible -8680.4906 (123.42 seconds)
Cbc0010I After 1910 nodes, 8 on tree, -8668.5377 best solution, best possible -8680.4906 (124.19 seconds)
Cbc0010I After 1919 nodes, 11 on tree, -8668.5377 best solution, best possible -8680.4906 (124.91 seconds)
Cbc0010I After 1927 nodes, 11 on tree, -8668.5377 best solution, best possible -8680.4906 (125.61 seconds)
Cbc0010I After 1932 nodes, 13 on tree, -8668.5377 best solution, best possible -8680.4906 (126.51 seconds)
Cbc0010I After 1933 nodes, 13 on tree, -8668.5377 best solution, best possible -8680.4906 (127.30 seconds)
Cbc0010I After 1944 nodes, 16 on tree, -8668.5377 best solution, best possible -8680.4906 (128.03 seconds)
Cbc0010I After 1955 nodes, 18 on tree, -8668.5377 best solution, best possible -8680.4906 (128.75 seconds)
Cbc0010I After 1961 nodes, 20 on tree, -8668.5377 best solution, best possible -8680.4906 (130.09 seconds)
Cbc0010I After 1973 nodes, 23 on tree, -8668.5377 best solution, best possible -8680.4906 (130.81 seconds)
Cbc0010I After 1992 nodes, 25 on tree, -8668.5377 best solution, best possible -8680.4906 (131.60 seconds)
Cbc0010I After 2012 nodes, 24 on tree, -8668.5377 best solution, best possible -8680.4906 (132.34 seconds)
Cbc0010I After 2023 nodes, 26 on tree, -8668.5377 best solution, best possible -8680.4906 (133.05 seconds)
Cbc0010I After 2036 nodes, 25 on tree, -8668.5377 best solution, best possible -8680.4906 (133.76 seconds)
Cbc0010I After 2054 nodes, 27 on tree, -8668.5377 best solution, best possible -8680.4906 (134.48 seconds)
Cbc0004I Integer solution of -8674.3426 found after 137043 iterations and 2070 nodes (135.21 seconds)
Cbc0010I After 2070 nodes, 9 on tree, -8674.3426 best solution, best possible -8680.4906 (135.21 seconds)
Cbc0010I After 2087 nodes, 7 on tree, -8674.3426 best solution, best possible -8680.4906 (136.03 seconds)
Cbc0010I After 2095 nodes, 7 on tree, -8674.3426 best solution, best possible -8680.4906 (136.76 seconds)
Cbc0010I After 2105 nodes, 5 on tree, -8674.3426 best solution, best possible -8680.4906 (137.57 seconds)
Cbc0010I After 2121 nodes, 4 on tree, -8674.3426 best solution, best possible -8680.4906 (138.31 seconds)
Cbc0010I After 2133 nodes, 3 on tree, -8674.3426 best solution, best possible -8680.4906 (139.02 seconds)
Cbc0010I After 2145 nodes, 6 on tree, -8674.3426 best solution, best possible -8680.4906 (139.77 seconds)
Cbc0010I After 2163 nodes, 2 on tree, -8674.3426 best solution, best possible -8680.4906 (140.56 seconds)
Cbc0010I After 2175 nodes, 2 on tree, -8674.3426 best solution, best possible -8680.4906 (141.38 seconds)
Cbc0001I Search completed - best objective -8674.342607117025, took 144918 iterations and 2180 nodes (141.50 seconds)
Cbc0032I Strong branching done 5612 times (154391 iterations), fathomed 55 nodes and fixed 795 variables
Cbc0035I Maximum depth 44, 145 variables fixed on reduced cost
Cuts at root node changed objective from -11824.7 to -8680.49
Probing was tried 1409 times and created 5445 cuts of which 0 were active after adding rounds of cuts (1.12317 seconds)
Gomory was tried 1364 times and created 735 cuts of which 0 were active after adding rounds of cuts (3.01889 seconds)
Knapsack was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.038243 seconds)
liftKnapsack was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.180155 seconds)
Clique was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000522 seconds)
OddWheel was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000796 seconds)
MixedIntegerRounding2 was tried 1364 times and created 3654 cuts of which 0 were active after adding rounds of cuts (3.94085 seconds)
FlowCover was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.031301 seconds)
TwoMirCuts was tried 1364 times and created 2258 cuts of which 0 were active after adding rounds of cuts (0.778086 seconds)
ZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (6e-06 seconds)

Result - Optimal solution found
Objective value:                -8674.34260712
Enumerated nodes:               2180
Total iterations:               144918
Time (CPU seconds):             134.563
Time (Wallclock seconds):       141.583
Total time (CPU seconds):       134.595   (Wallclock seconds):       141.617
