Stopped on time (no integer solution - continuous used) - objective value 35762.00000000
      0 x[r,'Table:_0']                                               29                       0
   1908 zV[r,lb,'Table:_5','Table:_59']                       0.30846728                       0
   1910 zV[r,rt,'Table:_5','Table:_60']                       0.18519722                       0
   1913 zV[c,lb,'Table:_5','Table:_60']                       0.81480278                       0
   1916 zV[r,lb,'Table:_5','Table:_61']                       0.81207598                       0
   1917 zV[c,lb,'Table:_5','Table:_61']                       0.18792402                       0
   1920 zV[r,lb,'Table:_5','Table:_62']                       0.80872229                       0
   1921 zV[c,lb,'Table:_5','Table:_62']                       0.19127771                       0
   1924 zV[r,lb,'Table:_5','Table:_63']                       0.87338262                       0
   1925 zV[c,lb,'Table:_5','Table:_63']                       0.12661738                       0
   1928 zV[r,lb,'Table:_5','Table:_64']                       0.56064719                       0
   1929 zV[c,lb,'Table:_5','Table:_64']                       0.43935281                       0
   1930 zV[r,rt,'Table:_5','Table:_65']                       0.43935281                       0
   1932 zV[r,lb,'Table:_5','Table:_65']                       0.56064719                       0
   1936 zV[r,lb,'Table:_5','Table:_66']                        0.8012464                       0
   1937 zV[c,lb,'Table:_5','Table:_66']                        0.1987536                       0
   1938 zV[r,rt,'Table:_6','Table:_7']                        0.84570802                       0
   1940 zV[r,lb,'Table:_6','Table:_7']                        0.15429198                       0
   1942 zV[r,rt,'Table:_6','Table:_8']                        0.99963764                       0
   1944 zV[r,lb,'Table:_6','Table:_8']                     0.00036236017                       0
   1947 zV[c,rt,'Table:_6','Table:_9']                        0.18181818                       0
   1948 zV[r,lb,'Table:_6','Table:_9']                        0.54719378                       0
   1949 zV[c,lb,'Table:_6','Table:_9']                        0.27098804                       0
   1951 zV[c,rt,'Table:_6','Table:_10']                       0.48602065                       0
   1952 zV[r,lb,'Table:_6','Table:_10']                       0.51397935                       0
   1954 zV[r,rt,'Table:_6','Table:_11']                       0.85778933                       0
   1956 zV[r,lb,'Table:_6','Table:_11']                       0.14221067                       0
   1958 zV[r,rt,'Table:_6','Table:_12']                        0.1119403                       0
   1961 zV[c,lb,'Table:_6','Table:_12']                        0.8880597                       0
   1962 zV[r,rt,'Table:_6','Table:_13']                       0.51994025                       0
   1963 zV[c,rt,'Table:_6','Table:_13']                       0.48005975                       0
   1966 zV[r,rt,'Table:_6','Table:_14']                       0.84596848                       0
   1968 zV[r,lb,'Table:_6','Table:_14']                       0.15403152                       0
   1971 zV[c,rt,'Table:_6','Table:_15']                       0.25468981                       0
   1973 zV[c,lb,'Table:_6','Table:_15']                       0.74531019                       0
   1975 zV[c,rt,'Table:_6','Table:_16']                       0.83360882                       0
   1977 zV[c,lb,'Table:_6','Table:_16']                       0.16639118                       0
   1979 zV[c,rt,'Table:_6','Table:_17']                       0.40698657                       0
   1980 zV[r,lb,'Table:_6','Table:_17']                       0.59301343                       0
   1982 zV[r,rt,'Table:_6','Table:_18']                      0.098484848                       0
   1985 zV[c,lb,'Table:_6','Table:_18']                       0.90151515                       0
   1988 zV[r,lb,'Table:_6','Table:_19']                      0.098484848                       0
   1989 zV[c,lb,'Table:_6','Table:_19']                       0.90151515                       0
   1990 zV[r,rt,'Table:_6','Table:_20']                      0.098484848                       0
   1993 zV[c,lb,'Table:_6','Table:_20']                       0.90151515                       0
   1996 zV[r,lb,'Table:_6','Table:_21']                       0.61363828                       0
   1997 zV[c,lb,'Table:_6','Table:_21']                       0.38636172                       0
   2000 zV[r,lb,'Table:_6','Table:_22']                       0.32706657                       0
   2001 zV[c,lb,'Table:_6','Table:_22']                       0.67293343                       0
   2003 zV[c,rt,'Table:_6','Table:_23']                      0.068025023                       0
   2004 zV[r,lb,'Table:_6','Table:_23']                       0.93197498                       0
   2006 zV[r,rt,'Table:_6','Table:_24']                      0.097014925                       0
   2007 zV[c,rt,'Table:_6','Table:_24']                       0.90298507                       0
   2011 zV[c,rt,'Table:_6','Table:_25']                       0.62086568                       0
   2012 zV[r,lb,'Table:_6','Table:_25']                       0.37913432                       0
   2014 zV[r,rt,'Table:_6','Table:_26']                       0.76318498                       0
   2016 zV[r,lb,'Table:_6','Table:_26']                       0.23681502                       0
   2018 zV[r,rt,'Table:_6','Table:_27']                       0.98181301                       0
   2019 zV[c,rt,'Table:_6','Table:_27']                      0.018186994                       0
   2022 zV[r,rt,'Table:_6','Table:_28']                       0.43012884                       0
   2023 zV[c,rt,'Table:_6','Table:_28']                       0.56987116                       0
   2026 zV[r,rt,'Table:_6','Table:_29']                       0.12124627                       0
   2029 zV[c,lb,'Table:_6','Table:_29']                       0.87875373                       0
   2031 zV[c,rt,'Table:_6','Table:_30']                      0.063383448                       0
   2032 zV[r,lb,'Table:_6','Table:_30']                       0.93661655                       0
   2034 zV[r,rt,'Table:_6','Table:_31']                       0.91915102                       0
   2036 zV[r,lb,'Table:_6','Table:_31']                      0.080848978                       0
   2039 zV[c,rt,'Table:_6','Table:_32']                       0.67027266                       0
   2040 zV[r,lb,'Table:_6','Table:_32']                       0.32972734                       0
   2044 zV[r,lb,'Table:_6','Table:_33']                        0.7204517                       0
   2045 zV[c,lb,'Table:_6','Table:_33']                        0.2795483                       0
   2046 zV[r,rt,'Table:_6','Table:_34']                       0.36440733                       0
   2049 zV[c,lb,'Table:_6','Table:_34']                       0.63559267                       0
   2051 zV[c,rt,'Table:_6','Table:_35']                       0.56579505                       0
   2053 zV[c,lb,'Table:_6','Table:_35']                       0.43420495                       0
   2055 zV[c,rt,'Table:_6','Table:_36']                        0.4979931                       0
   2057 zV[c,lb,'Table:_6','Table:_36']                        0.5020069                       0
   2058 zV[r,rt,'Table:_6','Table:_37']                       0.69190834                       0
   2061 zV[c,lb,'Table:_6','Table:_37']                       0.30809166                       0
   2062 zV[r,rt,'Table:_6','Table:_38']                       0.38252581                       0
   2064 zV[r,lb,'Table:_6','Table:_38']                       0.61747419                       0
   2067 zV[c,rt,'Table:_6','Table:_39']                       0.18571549                       0
   2069 zV[c,lb,'Table:_6','Table:_39']                       0.81428451                       0
   2070 zV[r,rt,'Table:_6','Table:_40']                       0.48145831                       0
   2072 zV[r,lb,'Table:_6','Table:_40']                       0.51854169                       0
   2074 zV[r,rt,'Table:_6','Table:_41']                       0.81977442                       0
   2076 zV[r,lb,'Table:_6','Table:_41']                       0.18022558                       0
   2079 zV[c,rt,'Table:_6','Table:_42']                       0.56015379                       0
   2080 zV[r,lb,'Table:_6','Table:_42']                       0.43984621                       0
   2083 zV[c,rt,'Table:_6','Table:_43']                       0.36288217                       0
   2084 zV[r,lb,'Table:_6','Table:_43']                       0.63711783                       0
   2086 zV[r,rt,'Table:_6','Table:_44']                           0.9375                       0
   2087 zV[c,rt,'Table:_6','Table:_44']                           0.0625                       0
   2090 zV[r,rt,'Table:_6','Table:_45']                       0.78366997                       0
   2091 zV[c,rt,'Table:_6','Table:_45']                       0.21633003                       0
   2094 zV[r,rt,'Table:_6','Table:_46']                       0.55223368                       0
   2096 zV[r,lb,'Table:_6','Table:_46']                       0.44776632                       0
   2099 zV[c,rt,'Table:_6','Table:_47']                       0.65528345                       0
   2100 zV[r,lb,'Table:_6','Table:_47']                       0.34471655                       0
   2102 zV[r,rt,'Table:_6','Table:_48']                       0.76426579                       0
   2105 zV[c,lb,'Table:_6','Table:_48']                       0.23573421                       0
   2107 zV[c,rt,'Table:_6','Table:_49']                       0.90298507                       0
   2109 zV[c,lb,'Table:_6','Table:_49']                      0.097014925                       0
   2110 zV[r,rt,'Table:_6','Table:_50']                       0.54925663                       0
   2111 zV[c,rt,'Table:_6','Table:_50']                       0.20296246                       0
   2112 zV[r,lb,'Table:_6','Table:_50']                       0.24778091                       0
   2116 zV[r,lb,'Table:_6','Table:_51']                       0.11185241                       0
   2117 zV[c,lb,'Table:_6','Table:_51']                       0.88814759                       0
   2118 zV[r,rt,'Table:_6','Table:_52']                       0.75993711                       0
   2120 zV[r,lb,'Table:_6','Table:_52']                       0.24006289                       0
   2122 zV[r,rt,'Table:_6','Table:_53']                       0.56845581                       0
   2123 zV[c,rt,'Table:_6','Table:_53']                       0.43154419                       0
   2126 zV[r,rt,'Table:_6','Table:_54']                       0.29135143                       0
   2128 zV[r,lb,'Table:_6','Table:_54']                       0.70864857                       0
   2130 zV[r,rt,'Table:_6','Table:_55']                       0.92733844                       0
   2131 zV[c,rt,'Table:_6','Table:_55']                      0.072661558                       0
   2134 zV[r,rt,'Table:_6','Table:_56']                       0.36033744                       0
   2136 zV[r,lb,'Table:_6','Table:_56']                       0.63966256                       0
   2140 zV[r,lb,'Table:_6','Table:_57']                       0.66045289                       0
   2141 zV[c,lb,'Table:_6','Table:_57']                       0.33954711                       0
   2142 zV[r,rt,'Table:_6','Table:_58']                      0.098484848                       0
   2145 zV[c,lb,'Table:_6','Table:_58']                       0.90151515                       0
   2146 zV[r,rt,'Table:_6','Table:_59']                       0.55646451                       0
   2148 zV[r,lb,'Table:_6','Table:_59']                       0.44353549                       0
   2152 zV[r,lb,'Table:_6','Table:_60']                       0.50040363                       0
   2153 zV[c,lb,'Table:_6','Table:_60']                       0.49959637                       0
   2156 zV[r,lb,'Table:_6','Table:_61']                       0.54305354                       0
   2157 zV[c,lb,'Table:_6','Table:_61']                       0.45694646                       0
   2158 zV[r,rt,'Table:_6','Table:_62']                       0.26322953                       0
   2160 zV[r,lb,'Table:_6','Table:_62']                       0.73677047                       0
   2162 zV[r,rt,'Table:_6','Table:_63']                       0.68647857                       0
   2163 zV[c,rt,'Table:_6','Table:_63']                       0.31352143                       0
   2166 zV[r,rt,'Table:_6','Table:_64']                       0.61117578                       0
   2168 zV[r,lb,'Table:_6','Table:_64']                       0.38882422                       0
   2172 zV[r,lb,'Table:_6','Table:_65']                       0.43432715                       0
   2173 zV[c,lb,'Table:_6','Table:_65']                       0.56567285                       0
   2174 zV[r,rt,'Table:_6','Table:_66']                        0.6100534                       0
   2176 zV[r,lb,'Table:_6','Table:_66']                        0.3899466                       0
   2180 zV[r,lb,'Table:_7','Table:_8']                        0.34664331                       0
   2181 zV[c,lb,'Table:_7','Table:_8']                        0.65335669                       0
   2182 zV[r,rt,'Table:_7','Table:_9']                        0.60709819                       0
   2183 zV[c,rt,'Table:_7','Table:_9']                        0.39290181                       0
   2188 zV[r,lb,'Table:_7','Table:_10']                       0.71905267                       0
   2189 zV[c,lb,'Table:_7','Table:_10']                       0.28094733                       0
   2190 zV[r,rt,'Table:_7','Table:_11']                       0.65788964                       0
   2192 zV[r,lb,'Table:_7','Table:_11']                       0.34211036                       0
   2195 zV[c,rt,'Table:_7','Table:_12']                           0.0625                       0
   2196 zV[r,lb,'Table:_7','Table:_12']                           0.9375                       0
   2198 zV[r,rt,'Table:_7','Table:_13']                       0.24423931                       0
   2199 zV[c,rt,'Table:_7','Table:_13']                       0.75576069                       0
   2202 zV[r,rt,'Table:_7','Table:_14']                       0.45776113                       0
   2204 zV[r,lb,'Table:_7','Table:_14']                       0.54223887                       0
   2206 zV[r,rt,'Table:_7','Table:_15']                      0.098484848                       0
   2209 zV[c,lb,'Table:_7','Table:_15']                       0.90151515                       0
   2211 zV[c,rt,'Table:_7','Table:_16']                       0.90298507                       0
   2213 zV[c,lb,'Table:_7','Table:_16']                      0.097014925                       0
   2214 zV[r,rt,'Table:_7','Table:_17']                        0.4371615                       0
   2217 zV[c,lb,'Table:_7','Table:_17']                        0.5628385                       0
   2219 zV[c,rt,'Table:_7','Table:_18']                       0.51450441                       0
   2220 zV[r,lb,'Table:_7','Table:_18']                       0.35209135                       0
   2221 zV[c,lb,'Table:_7','Table:_18']                       0.13340423                       0
   2223 zV[c,rt,'Table:_7','Table:_19']                       0.45877628                       0
   2225 zV[c,lb,'Table:_7','Table:_19']                       0.54122372                       0
   2226 zV[r,rt,'Table:_7','Table:_20']                       0.33179043                       0
   2227 zV[c,rt,'Table:_7','Table:_20']                       0.54768325                       0
   2228 zV[r,lb,'Table:_7','Table:_20']                       0.12052633                       0
   2230 zV[r,rt,'Table:_7','Table:_21']                      0.098484848                       0
   2233 zV[c,lb,'Table:_7','Table:_21']                       0.90151515                       0
   2234 zV[r,rt,'Table:_7','Table:_22']                       0.31600266                       0
   2236 zV[r,lb,'Table:_7','Table:_22']                       0.68399734                       0
   2240 zV[r,lb,'Table:_7','Table:_23']                      0.098484848                       0
   2241 zV[c,lb,'Table:_7','Table:_23']                       0.90151515                       0
   2242 zV[r,rt,'Table:_7','Table:_24']                       0.57026732                       0
   2245 zV[c,lb,'Table:_7','Table:_24']                       0.42973268                       0
   2246 zV[r,rt,'Table:_7','Table:_25']                           0.0625                       0
   2248 zV[r,lb,'Table:_7','Table:_25']                           0.9375                       0
   2250 zV[r,rt,'Table:_7','Table:_26']                       0.43150708                       0
   2252 zV[r,lb,'Table:_7','Table:_26']                       0.56849292                       0
   2254 zV[r,rt,'Table:_7','Table:_27']                        0.6282744                       0
   2255 zV[c,rt,'Table:_7','Table:_27']                        0.3717256                       0
   2258 zV[r,rt,'Table:_7','Table:_28']                       0.40464713                       0
   2259 zV[c,rt,'Table:_7','Table:_28']                       0.41366619                       0
   2260 zV[r,lb,'Table:_7','Table:_28']                       0.18168668                       0
   2263 zV[c,rt,'Table:_7','Table:_29']                        0.3746615                       0
   2264 zV[r,lb,'Table:_7','Table:_29']                        0.6253385                       0
   2266 zV[r,rt,'Table:_7','Table:_30']                       0.21767543                       0
   2269 zV[c,lb,'Table:_7','Table:_30']                       0.78232457                       0
   2270 zV[r,rt,'Table:_7','Table:_31']                       0.80533663                       0
   2271 zV[c,rt,'Table:_7','Table:_31']                       0.19466337                       0
   2274 zV[r,rt,'Table:_7','Table:_32']                       0.78477752                       0
   2275 zV[c,rt,'Table:_7','Table:_32']                       0.21522248                       0
   2280 zV[r,lb,'Table:_7','Table:_33']                       0.77106551                       0
   2281 zV[c,lb,'Table:_7','Table:_33']                       0.22893449                       0
   2283 zV[c,rt,'Table:_7','Table:_34']                       0.55822433                       0
   2284 zV[r,lb,'Table:_7','Table:_34']                       0.44177567                       0
   2287 zV[c,rt,'Table:_7','Table:_35']                       0.88952962                       0
   2288 zV[r,lb,'Table:_7','Table:_35']                       0.11047038                       0
   2291 zV[c,rt,'Table:_7','Table:_36']                      0.098484848                       0
   2293 zV[c,lb,'Table:_7','Table:_36']                       0.90151515                       0
   2295 zV[c,rt,'Table:_7','Table:_37']                       0.29502509                       0
   2296 zV[r,lb,'Table:_7','Table:_37']                       0.70497491                       0
   2298 zV[r,rt,'Table:_7','Table:_38']                        0.3742001                       0
   2299 zV[c,rt,'Table:_7','Table:_38']                        0.6257999                       0
   2302 zV[r,rt,'Table:_7','Table:_39']                           0.0625                       0
   2304 zV[r,lb,'Table:_7','Table:_39']                           0.9375                       0
   2306 zV[r,rt,'Table:_7','Table:_40']                      0.098484848                       0
   2309 zV[c,lb,'Table:_7','Table:_40']                       0.90151515                       0
   2310 zV[r,rt,'Table:_7','Table:_41']                        0.4100268                       0
   2313 zV[c,lb,'Table:_7','Table:_41']                        0.5899732                       0
   2314 zV[r,rt,'Table:_7','Table:_42']                        0.4207427                       0
   2316 zV[r,lb,'Table:_7','Table:_42']                     0.0079601961                       0
   2317 zV[c,lb,'Table:_7','Table:_42']                        0.5712971                       0
   2318 zV[r,rt,'Table:_7','Table:_43']                        0.4122843                       0
   2320 zV[r,lb,'Table:_7','Table:_43']                        0.5877157                       0
   2322 zV[r,rt,'Table:_7','Table:_44']                           0.9375                       0
   2325 zV[c,lb,'Table:_7','Table:_44']                           0.0625                       0
   2326 zV[r,rt,'Table:_7','Table:_45']                       0.73961018                       0
   2328 zV[r,lb,'Table:_7','Table:_45']                       0.26038982                       0
   2330 zV[r,rt,'Table:_7','Table:_46']                       0.48549559                       0
   2331 zV[c,rt,'Table:_7','Table:_46']                       0.51450441                       0
   2334 zV[r,rt,'Table:_7','Table:_47']                       0.37208647                       0
   2336 zV[r,lb,'Table:_7','Table:_47']                       0.62791353                       0
   2339 zV[c,rt,'Table:_7','Table:_48']                       0.46619448                       0
   2341 zV[c,lb,'Table:_7','Table:_48']                       0.53380552                       0
   2343 zV[c,rt,'Table:_7','Table:_49']                       0.67474493                       0
   2345 zV[c,lb,'Table:_7','Table:_49']                       0.32525507                       0
   2346 zV[r,rt,'Table:_7','Table:_50']                       0.19473987                       0
   2348 zV[r,lb,'Table:_7','Table:_50']                       0.80526013                       0
   2350 zV[r,rt,'Table:_7','Table:_51']                           0.0625                       0
   2352 zV[r,lb,'Table:_7','Table:_51']                           0.9375                       0
   2354 zV[r,rt,'Table:_7','Table:_52']                       0.39401035                       0
   2356 zV[r,lb,'Table:_7','Table:_52']                       0.60598965                       0
   2360 zV[r,lb,'Table:_7','Table:_53']                      0.098484848                       0
   2361 zV[c,lb,'Table:_7','Table:_53']                       0.90151515                       0
   2362 zV[r,rt,'Table:_7','Table:_54']                      0.091451741                       0
   2364 zV[r,lb,'Table:_7','Table:_54']                       0.90854826                       0
   2366 zV[r,rt,'Table:_7','Table:_55']                       0.57065361                       0
   2368 zV[r,lb,'Table:_7','Table:_55']                       0.42934639                       0
   2370 zV[r,rt,'Table:_7','Table:_56']                       0.51462942                       0
   2372 zV[r,lb,'Table:_7','Table:_56']                       0.48537058                       0
   2374 zV[r,rt,'Table:_7','Table:_57']                       0.44875703                       0
   2376 zV[r,lb,'Table:_7','Table:_57']                       0.55124297                       0
   2378 zV[r,rt,'Table:_7','Table:_58']                        0.1678611                       0
   2381 zV[c,lb,'Table:_7','Table:_58']                        0.8321389                       0
   2383 zV[c,rt,'Table:_7','Table:_59']                       0.32199472                       0
   2384 zV[r,lb,'Table:_7','Table:_59']                       0.67800528                       0
   2386 zV[r,rt,'Table:_7','Table:_60']                       0.17174177                       0
   2389 zV[c,lb,'Table:_7','Table:_60']                       0.82825823                       0
   2391 zV[c,rt,'Table:_7','Table:_61']                       0.73360545                       0
   2393 zV[c,lb,'Table:_7','Table:_61']                       0.26639455                       0
   2396 zV[r,lb,'Table:_7','Table:_62']                           0.9375                       0
   2397 zV[c,lb,'Table:_7','Table:_62']                           0.0625                       0
   2398 zV[r,rt,'Table:_7','Table:_63']                         0.645504                       0
   2401 zV[c,lb,'Table:_7','Table:_63']                         0.354496                       0
   2402 zV[r,rt,'Table:_7','Table:_64']                       0.76546775                       0
   2405 zV[c,lb,'Table:_7','Table:_64']                       0.23453225                       0
   2406 zV[r,rt,'Table:_7','Table:_65']                       0.71996483                       0
   2409 zV[c,lb,'Table:_7','Table:_65']                       0.28003517                       0
   2410 zV[r,rt,'Table:_7','Table:_66']                       0.71459893                       0
   2411 zV[c,rt,'Table:_7','Table:_66']                       0.28540107                       0
   2416 zV[r,lb,'Table:_8','Table:_9']                                 1                       0
   2420 zV[r,lb,'Table:_8','Table:_10']                       0.24415743                       0
   2421 zV[c,lb,'Table:_8','Table:_10']                       0.75584257                       0
   2422 zV[r,rt,'Table:_8','Table:_11']                         0.209495                       0
   2423 zV[c,rt,'Table:_8','Table:_11']                         0.790505                       0
   2428 zV[r,lb,'Table:_8','Table:_12']                                1                       0
   2430 zV[r,rt,'Table:_8','Table:_13']                       0.29071432                       0
   2431 zV[c,rt,'Table:_8','Table:_13']                       0.70928568                       0
   2434 zV[r,rt,'Table:_8','Table:_14']                       0.46573225                       0
   2435 zV[c,rt,'Table:_8','Table:_14']                       0.53426775                       0
   2440 zV[r,lb,'Table:_8','Table:_15']                                1                       0
   2442 zV[r,rt,'Table:_8','Table:_16']                      0.097014925                       0
   2443 zV[c,rt,'Table:_8','Table:_16']                       0.90298507                       0
   2446 zV[r,rt,'Table:_8','Table:_17']                       0.37882763                       0
   2448 zV[r,lb,'Table:_8','Table:_17']                       0.62117237                       0
   2451 zV[c,rt,'Table:_8','Table:_18']                        0.1678611                       0
   2453 zV[c,lb,'Table:_8','Table:_18']                        0.8321389                       0
   2454 zV[r,rt,'Table:_8','Table:_19']                       0.14609232                       0
   2456 zV[r,lb,'Table:_8','Table:_19']                       0.85390768                       0
   2460 zV[r,lb,'Table:_8','Table:_20']                                1                       0
   2462 zV[r,rt,'Table:_8','Table:_21']                           0.0625                       0
   2463 zV[c,rt,'Table:_8','Table:_21']                       0.11363823                       0
   2465 zV[c,lb,'Table:_8','Table:_21']                       0.82386177                       0
   2466 zV[r,rt,'Table:_8','Table:_22']                        0.3653572                       0
   2468 zV[r,lb,'Table:_8','Table:_22']                        0.6346428                       0
   2470 zV[r,rt,'Table:_8','Table:_23']                      0.068387383                       0
   2472 zV[r,lb,'Table:_8','Table:_23']                       0.93161262                       0
   2475 zV[c,rt,'Table:_8','Table:_24']                       0.90298507                       0
   2476 zV[r,lb,'Table:_8','Table:_24']                      0.097014925                       0
   2478 zV[r,rt,'Table:_8','Table:_25']                       0.19804279                       0
   2479 zV[c,rt,'Table:_8','Table:_25']                       0.71711495                       0
   2480 zV[r,lb,'Table:_8','Table:_25']                      0.084842252                       0
   2483 zV[c,rt,'Table:_8','Table:_26']                      0.098484848                       0
   2485 zV[c,lb,'Table:_8','Table:_26']                       0.90151515                       0
   2486 zV[r,rt,'Table:_8','Table:_27']                       0.76009363                       0
   2489 zV[c,lb,'Table:_8','Table:_27']                       0.23990637                       0
   2490 zV[r,rt,'Table:_8','Table:_28']                       0.41811039                       0
   2492 zV[r,lb,'Table:_8','Table:_28']                       0.58188961                       0
   2495 zV[c,rt,'Table:_8','Table:_29']                       0.56798616                       0
   2496 zV[r,lb,'Table:_8','Table:_29']                       0.43201384                       0
   2500 zV[r,lb,'Table:_8','Table:_30']                       0.38636565                       0
   2501 zV[c,lb,'Table:_8','Table:_30']                       0.61363435                       0
   2504 zV[r,lb,'Table:_8','Table:_31']                       0.84802006                       0
   2505 zV[c,lb,'Table:_8','Table:_31']                       0.15197994                       0
   2507 zV[c,rt,'Table:_8','Table:_32']                       0.61660532                       0
   2509 zV[c,lb,'Table:_8','Table:_32']                       0.38339468                       0
   2510 zV[r,rt,'Table:_8','Table:_33']                       0.27991066                       0
   2513 zV[c,lb,'Table:_8','Table:_33']                       0.72008934                       0
   2515 zV[c,rt,'Table:_8','Table:_34']                       0.90298507                       0
   2516 zV[r,lb,'Table:_8','Table:_34']                      0.097014925                       0
   2518 zV[r,rt,'Table:_8','Table:_35']                           0.0625                       0
   2520 zV[r,lb,'Table:_8','Table:_35']                           0.9375                       0
   2522 zV[r,rt,'Table:_8','Table:_36']                       0.37685281                       0
   2523 zV[c,rt,'Table:_8','Table:_36']                       0.62314719                       0
   2528 zV[r,lb,'Table:_8','Table:_37']                                1                       0
   2531 zV[c,rt,'Table:_8','Table:_38']                        0.8579353                       0
   2532 zV[r,lb,'Table:_8','Table:_38']                        0.1420647                       0
   2534 zV[r,rt,'Table:_8','Table:_39']                       0.14609232                       0
   2536 zV[r,lb,'Table:_8','Table:_39']                       0.85390768                       0
   2539 zV[c,rt,'Table:_8','Table:_40']                       0.53426775                       0
   2541 zV[c,lb,'Table:_8','Table:_40']                       0.46573225                       0
   2543 zV[c,rt,'Table:_8','Table:_41']                       0.09679816                       0
   2544 zV[r,lb,'Table:_8','Table:_41']                       0.90320184                       0
   2548 zV[r,lb,'Table:_8','Table:_42']                                1                       0
   2551 zV[c,rt,'Table:_8','Table:_43']                       0.34842712                       0
   2553 zV[c,lb,'Table:_8','Table:_43']                       0.65157288                       0
   2555 zV[c,rt,'Table:_8','Table:_44']                       0.79676796                       0
   2556 zV[r,lb,'Table:_8','Table:_44']                       0.20323204                       0
   2560 zV[r,lb,'Table:_8','Table:_45']                        0.1011015                       0
   2561 zV[c,lb,'Table:_8','Table:_45']                        0.8988985                       0
   2562 zV[r,rt,'Table:_8','Table:_46']                       0.38897279                       0
   2564 zV[r,lb,'Table:_8','Table:_46']                       0.61102721                       0
   2567 zV[c,rt,'Table:_8','Table:_47']                       0.86379328                       0
   2568 zV[r,lb,'Table:_8','Table:_47']                       0.13620672                       0
   2571 zV[c,rt,'Table:_8','Table:_48']                      0.083592316                       0
   2572 zV[r,lb,'Table:_8','Table:_48']                       0.91640768                       0
   2574 zV[r,rt,'Table:_8','Table:_49']                       0.23650787                       0
   2575 zV[c,rt,'Table:_8','Table:_49']                       0.63326818                       0
   2577 zV[c,lb,'Table:_8','Table:_49']                       0.13022395                       0
   2580 zV[r,lb,'Table:_8','Table:_50']                                1                       0
   2584 zV[r,lb,'Table:_8','Table:_51']                                1                       0
   2586 zV[r,rt,'Table:_8','Table:_52']                       0.20724844                       0
   2587 zV[c,rt,'Table:_8','Table:_52']                       0.79275156                       0
   2591 zV[c,rt,'Table:_8','Table:_53']                      0.098484848                       0
   2593 zV[c,lb,'Table:_8','Table:_53']                       0.90151515                       0
   2594 zV[r,rt,'Table:_8','Table:_54']                           0.0625                       0
   2595 zV[c,rt,'Table:_8','Table:_54']                         0.545987                       0
   2596 zV[r,lb,'Table:_8','Table:_54']                         0.391513                       0
   2599 zV[c,rt,'Table:_8','Table:_55']                       0.23439622                       0
   2600 zV[r,lb,'Table:_8','Table:_55']                       0.76560378                       0
   2602 zV[r,rt,'Table:_8','Table:_56']                        0.3606998                       0
   2604 zV[r,lb,'Table:_8','Table:_56']                      0.069090335                       0
   2605 zV[c,lb,'Table:_8','Table:_56']                       0.57020986                       0
   2606 zV[r,rt,'Table:_8','Table:_57']                       0.33990947                       0
   2609 zV[c,lb,'Table:_8','Table:_57']                       0.66009053                       0
   2612 zV[r,lb,'Table:_8','Table:_58']                                1                       0
   2615 zV[c,rt,'Table:_8','Table:_59']                         0.585846                       0
   2616 zV[r,lb,'Table:_8','Table:_59']                         0.414154                       0
   2618 zV[r,rt,'Table:_8','Table:_60']                      0.098484848                       0
   2621 zV[c,lb,'Table:_8','Table:_60']                       0.90151515                       0
   2623 zV[c,rt,'Table:_8','Table:_61']                       0.78505201                       0
   2625 zV[c,lb,'Table:_8','Table:_61']                       0.21494799                       0
   2627 zV[c,rt,'Table:_8','Table:_62']                       0.83517076                       0
   2629 zV[c,lb,'Table:_8','Table:_62']                       0.16482924                       0
   2630 zV[r,rt,'Table:_8','Table:_63']                       0.12661738                       0
   2632 zV[r,lb,'Table:_8','Table:_63']                       0.87338262                       0
   2636 zV[r,lb,'Table:_8','Table:_64']                       0.62314719                       0
   2637 zV[c,lb,'Table:_8','Table:_64']                       0.37685281                       0
   2640 zV[r,lb,'Table:_8','Table:_65']                       0.13861541                       0
   2641 zV[c,lb,'Table:_8','Table:_65']                       0.86138459                       0
   2642 zV[r,rt,'Table:_8','Table:_66']                       0.17739202                       0
   2645 zV[c,lb,'Table:_8','Table:_66']                       0.82260798                       0
   2646 zV[r,rt,'Table:_9','Table:_10']                       0.63263685                       0
   2647 zV[c,rt,'Table:_9','Table:_10']                       0.36736315                       0
   2650 zV[r,rt,'Table:_9','Table:_11']                      0.097014925                       0
   2651 zV[c,rt,'Table:_9','Table:_11']                       0.90298507                       0
   2654 zV[r,rt,'Table:_9','Table:_12']                       0.45540181                       0
   2655 zV[c,rt,'Table:_9','Table:_12']                       0.54459819                       0
   2659 zV[c,rt,'Table:_9','Table:_13']                      0.098484848                       0
   2661 zV[c,lb,'Table:_9','Table:_13']                       0.90151515                       0
   2662 zV[r,rt,'Table:_9','Table:_14']                       0.85066293                       0
   2665 zV[c,lb,'Table:_9','Table:_14']                       0.14933707                       0
   2668 zV[r,lb,'Table:_9','Table:_15']                       0.85863802                       0
   2669 zV[c,lb,'Table:_9','Table:_15']                       0.14136198                       0
   2670 zV[r,rt,'Table:_9','Table:_16']                       0.76751143                       0
   2673 zV[c,lb,'Table:_9','Table:_16']                       0.23248857                       0
   2676 zV[r,lb,'Table:_9','Table:_17']                       0.35378784                       0
   2677 zV[c,lb,'Table:_9','Table:_17']                       0.64621216                       0
   2678 zV[r,rt,'Table:_9','Table:_18']                       0.73826714                       0
   2681 zV[c,lb,'Table:_9','Table:_18']                       0.26173286                       0
