Stopped on time - objective value 28704.72865374
  11450 P(89,2,68)                        328.1                       0
  11453 P(89,2,69)                        328.1                       0
  11456 P(89,2,70)                        328.1                       0
  11459 P(89,2,71)                        328.1                       0
  11462 P(89,2,72)                        328.1                       0
  11465 P(89,2,73)                        328.1                       0
  11468 P(89,2,74)                        328.1                       0
  11471 P(89,2,75)                        328.1                       0
  11474 P(89,2,76)                        328.1                       0
  11477 P(89,2,77)                        328.1                       0
  11480 P(89,2,78)                        328.1                       0
  11483 P(89,2,79)                        328.1                       0
  11486 P(89,2,80)                        328.1                       0
  11489 P(89,2,81)                        328.1                       0
  11492 P(89,2,82)                        328.1                       0
  11495 P(89,2,83)                        328.1                       0
  11498 P(89,2,84)                        328.1                       0
  11501 P(89,2,85)                        328.1                       0
  11504 P(89,2,86)                        328.1                       0
  11507 P(89,2,87)                        328.1                       0
  11510 P(89,2,88)                        328.1                       0
  11513 P(89,2,89)                        328.1                       0
  11516 P(89,2,90)                        328.1                       0
  11519 P(89,2,91)                        328.1                       0
  11522 P(89,2,92)                        328.1                       0
  11525 P(89,2,93)                        328.1                       0
  11528 P(89,2,94)                        328.1                       0
  11531 P(89,2,95)                        328.1                       0
  11534 P(89,2,96)                        328.1                       0
  11537 P(89,2,97)                        328.1                       0
  11540 P(89,2,98)                        328.1                       0
  11543 P(89,2,99)                        328.1                       0
  11546 P(89,2,100)                       328.1                       0
  11549 P(89,2,101)                       328.1                       0
  11552 P(89,2,102)                       328.1                       0
  11555 P(89,2,103)                       328.1                       0
  11558 P(89,2,104)                       328.1                       0
  11567 P(89,2,107)                       328.1                       0
  11568 CPartida1(89,107)                8.2436                       0
  11570 P(89,2,108)                       328.1                       0
  11579 P(89,2,111)                       328.1                       0
  11580 CPartida1(89,111)                8.2436                       0
  11582 P(89,2,112)                       328.1                       0
  11585 P(89,2,113)                       328.1                       0
  11588 P(89,2,114)                       328.1                       0
  11591 P(89,2,115)                       328.1                       0
  11600 P(89,2,118)                       328.1                       0
  11601 CPartida1(89,118)                8.2436                       0
  11603 P(89,2,119)                       328.1                       0
  11606 P(89,2,120)                       328.1                       0
  11609 P(89,2,121)                       328.1                       0
  11612 P(89,2,122)                       328.1                       0
  11615 P(89,2,123)                       328.1                       0
  11618 P(89,2,124)                       328.1                       0
  11621 P(89,2,125)                       328.1                       0
  11624 P(89,2,126)                       328.1                       0
  11627 P(89,2,127)                       328.1                       0
  11630 P(89,2,128)                       328.1                       0
  11633 P(89,2,129)                       328.1                       0
  11636 P(89,2,130)                       328.1                       0
  11639 P(89,2,131)                       328.1                       0
  11642 P(89,2,132)                       328.1                       0
  11645 P(89,2,133)                       328.1                       0
  11648 P(89,2,134)                       328.1                       0
  11651 P(89,2,135)                       328.1                       0
  11654 P(89,2,136)                       328.1                       0
  11657 P(89,2,137)                       328.1                       0
  11660 P(89,2,138)                       328.1                       0
  11663 P(89,2,139)                       328.1                       0
  11666 P(89,2,140)                       328.1                       0
  11669 P(89,2,141)                       328.1                       0
  11672 P(89,2,142)                       328.1                       0
  11675 P(89,2,143)                       328.1                       0
  11678 P(89,2,144)                       328.1                       0
  11681 P(89,2,145)                       328.1                       0
  11684 P(89,2,146)                       328.1                       0
  11687 P(89,2,147)                       328.1                       0
  11696 P(89,2,150)                       328.1                       0
  11697 CPartida1(89,150)                8.2436                       0
  11699 P(89,2,151)                       328.1                       0
  11702 P(89,2,152)                       328.1                       0
  11705 P(89,2,153)                       328.1                       0
  11708 P(89,2,154)                       328.1                       0
  11711 P(89,2,155)                       328.1                       0
  11714 P(89,2,156)                       328.1                       0
  11717 P(89,2,157)                       328.1                       0
  11720 P(89,2,158)                       328.1                       0
  11723 P(89,2,159)                       328.1                       0
  11726 P(89,2,160)                       328.1                       0
  11729 P(89,2,161)                       328.1                       0
  11732 P(89,2,162)                       328.1                       0
  11735 P(89,2,163)                       328.1                       0
  11738 P(89,2,164)                       328.1                       0
  11741 P(89,2,165)                       328.1                       0
  11744 P(89,2,166)                       328.1                       0
  11747 P(89,2,167)                       328.1                       0
  11750 P(89,2,168)                       328.1                       0
  11752 P(97,1,1)                          1.03                       0
  11753 CPartida1(97,1)                  0.0811                       0
  11754 P(97,1,2)                          1.03          -6.9388939e-18
  11756 P(97,1,3)                          1.03                       0
  11758 P(97,1,4)                          1.03                       0
  11760 P(97,1,5)                          1.03                       0
  11762 P(97,1,6)                          1.03                       0
  11764 P(97,1,7)                          1.03          -6.9388939e-18
  11766 P(97,1,8)                          1.03          -6.9388939e-18
  11768 P(97,1,9)                          1.03                       0
  11770 P(97,1,10)                         1.03                       0
  11772 P(97,1,11)                         1.03                       0
  11774 P(97,1,12)                         1.03           1.3877788e-17
  11776 P(97,1,13)                         1.03           1.3877788e-17
  11778 P(97,1,14)                         1.03           1.3877788e-17
  11780 P(97,1,15)                         1.03                       0
  11782 P(97,1,16)                         1.03                       0
  11784 P(97,1,17)                         1.03                       0
  11786 P(97,1,18)                         1.03                       0
  11788 P(97,1,19)                         1.03                       0
  11790 P(97,1,20)                         1.03                       0
  11792 P(97,1,21)                         1.03                       0
  11794 P(97,1,22)                         1.03                       0
  11796 P(97,1,23)                         1.03           1.3877788e-17
  11798 P(97,1,24)                         1.03           1.3877788e-17
  11800 P(97,1,25)                         1.03           1.3877788e-17
  11802 P(97,1,26)                         1.03                       0
  11804 P(97,1,27)                         1.03                       0
  11806 P(97,1,28)                         1.03                       0
  11808 P(97,1,29)                         1.03                       0
  11810 P(97,1,30)                         1.03                       0
  11812 P(97,1,31)                         1.03           1.3877788e-17
  11814 P(97,1,32)                         1.03           1.3877788e-17
  11816 P(97,1,33)                         1.03                       0
  11818 P(97,1,34)                         1.03                       0
  11820 P(97,1,35)                         1.03                       0
  11822 P(97,1,36)                         1.03                       0
  11824 P(97,1,37)                         1.03                       0
  11826 P(97,1,38)                         1.03                       0
  11828 P(97,1,39)                         1.03                       0
  11830 P(97,1,40)                         1.03                       0
  11832 P(97,1,41)                         1.03                       0
  11834 P(97,1,42)                         1.03                       0
  11836 P(97,1,43)                         1.03                       0
  11838 P(97,1,44)                         1.03                       0
  11840 P(97,1,45)                         1.03                       0
  11842 P(97,1,46)                         1.03                       0
  11844 P(97,1,47)                         1.03                       0
  11846 P(97,1,48)                         1.03                       0
  11848 P(97,1,49)                         1.03                       0
  11850 P(97,1,50)                         1.03                       0
  11852 P(97,1,51)                         1.03                       0
  11854 P(97,1,52)                         1.03                       0
  11856 P(97,1,53)                         1.03                       0
  11858 P(97,1,54)                         1.03                       0
  11860 P(97,1,55)                         1.03           1.3877788e-17
  11862 P(97,1,56)                         1.03                       0
  11864 P(97,1,57)                         1.03           1.3877788e-17
  11866 P(97,1,58)                         1.03           1.3877788e-17
  11868 P(97,1,59)                         1.03                       0
  11870 P(97,1,60)                         1.03                       0
  11872 P(97,1,61)                         1.03                       0
  11874 P(97,1,62)                         1.03                       0
  11876 P(97,1,63)                         1.03                       0
  11878 P(97,1,64)                         1.03                       0
  11880 P(97,1,65)                         1.03                       0
  11882 P(97,1,66)                         1.03                       0
  11884 P(97,1,67)                         1.03                       0
  11886 P(97,1,68)                         1.03                       0
  11888 P(97,1,69)                         1.03                       0
  11890 P(97,1,70)                         1.03                       0
  11892 P(97,1,71)                         1.03                       0
  11894 P(97,1,72)                         1.03                       0
  11896 P(97,1,73)                         1.03                       0
  11898 P(97,1,74)                         1.03                       0
  11900 P(97,1,75)                         1.03                       0
  11902 P(97,1,76)                         1.03                       0
  11904 P(97,1,77)                         1.03                       0
  11906 P(97,1,78)                         1.03                       0
  11908 P(97,1,79)                         1.03                       0
  11910 P(97,1,80)                         1.03                       0
  11912 P(97,1,81)                         1.03                       0
  11914 P(97,1,82)                         1.03                       0
  11916 P(97,1,83)                         1.03           1.3877788e-17
  11918 P(97,1,84)                         1.03                       0
  11920 P(97,1,85)                         1.03                       0
  11922 P(97,1,86)                         1.03           1.3877788e-17
  11924 P(97,1,87)                         1.03                       0
  11926 P(97,1,88)                         1.03                       0
  11928 P(97,1,89)                         1.03                       0
  11930 P(97,1,90)                         1.03                       0
  11932 P(97,1,91)                         1.03                       0
  11934 P(97,1,92)                         1.03                       0
  11936 P(97,1,93)                         1.03                       0
  11938 P(97,1,94)                         1.03                       0
  11940 P(97,1,95)                         1.03                       0
  11942 P(97,1,96)                         1.03                       0
  11944 P(97,1,97)                         1.03           1.3877788e-17
  11946 P(97,1,98)                         1.03                       0
  11948 P(97,1,99)                         1.03                       0
  11950 P(97,1,100)                        1.03                       0
  11952 P(97,1,101)                        1.03                       0
  11954 P(97,1,102)                        1.03                       0
  11956 P(97,1,103)                        1.03                       0
  11958 P(97,1,104)                        1.03                       0
  11960 P(97,1,105)                        1.03                       0
  11962 P(97,1,106)                        1.03                       0
  11964 P(97,1,107)                        1.03                       0
  11966 P(97,1,108)                        1.03                       0
  11968 P(97,1,109)                        1.03                       0
  11970 P(97,1,110)                        1.03                       0
  11972 P(97,1,111)                        1.03                       0
  11974 P(97,1,112)                        1.03                       0
  11976 P(97,1,113)                        1.03                       0
  11978 P(97,1,114)                        1.03                       0
  11980 P(97,1,115)                        1.03                       0
  11982 P(97,1,116)                        1.03                       0
  11984 P(97,1,117)                        1.03                       0
  11986 P(97,1,118)                        1.03                       0
  11988 P(97,1,119)                        1.03                       0
  11990 P(97,1,120)                        1.03                       0
  11992 P(97,1,121)                        1.03           1.3877788e-17
  11994 P(97,1,122)                        1.03           1.3877788e-17
  11996 P(97,1,123)                        1.03           1.3877788e-17
  11998 P(97,1,124)                        1.03                       0
  12000 P(97,1,125)                        1.03                       0
  12002 P(97,1,126)                        1.03                       0
  12004 P(97,1,127)                        1.03                       0
  12006 P(97,1,128)                        1.03                       0
  12008 P(97,1,129)                        1.03                       0
  12010 P(97,1,130)                        1.03                       0
  12012 P(97,1,131)                        1.03           1.3877788e-17
  12014 P(97,1,132)                        1.03                       0
  12016 P(97,1,133)                        1.03                       0
  12018 P(97,1,134)                        1.03                       0
  12020 P(97,1,135)                        1.03                       0
  12022 P(97,1,136)                        1.03                       0
  12024 P(97,1,137)                        1.03                       0
  12026 P(97,1,138)                        1.03                       0
  12028 P(97,1,139)                        1.03                       0
  12030 P(97,1,140)                        1.03                       0
  12032 P(97,1,141)                        1.03                       0
  12034 P(97,1,142)                        1.03                       0
  12036 P(97,1,143)                        1.03                       0
  12038 P(97,1,144)                        1.03                       0
  12040 P(97,1,145)                        1.03                       0
  12042 P(97,1,146)                        1.03           1.3877788e-17
  12044 P(97,1,147)                        1.03                       0
  12046 P(97,1,148)                        1.03                       0
  12048 P(97,1,149)                        1.03                       0
  12050 P(97,1,150)                        1.03                       0
  12052 P(97,1,151)                        1.03                       0
  12054 P(97,1,152)                        1.03                       0
  12056 P(97,1,153)                        1.03                       0
  12058 P(97,1,154)                        1.03                       0
  12060 P(97,1,155)                        1.03           1.3877788e-17
  12062 P(97,1,156)                        1.03                       0
  12064 P(97,1,157)                        1.03                       0
  12066 P(97,1,158)                        1.03                       0
  12068 P(97,1,159)                        1.03                       0
  12070 P(97,1,160)                        1.03                       0
  12072 P(97,1,161)                        1.03                       0
  12074 P(97,1,162)                        1.03                       0
  12076 P(97,1,163)                        1.03                       0
  12078 P(97,1,164)                        1.03                       0
  12080 P(97,1,165)                        1.03                       0
  12082 P(97,1,166)                        1.03                       0
  12084 P(97,1,167)                        1.03                       0
  12086 P(97,1,168)                        1.03                       0
  12090 P(99,3,1)                         136.3                -0.00781
  12095 P(99,3,2)                         136.3                -0.00278
  12101 P(99,3,3)                         136.3                -0.10691
  12107 P(99,3,4)                         136.3                -0.10691
  12113 P(99,3,5)                         136.3                -0.10249
  12119 P(99,3,6)                         136.3                -0.10691
  12125 P(99,3,7)                         136.3                -0.00278
  12131 P(99,3,8)                         136.3                -0.00278
  12137 P(99,3,9)                         136.3                -0.00781
  12143 P(99,3,10)                        136.3                -0.00781
  12149 P(99,3,11)                        136.3                -0.01869
  12155 P(99,3,12)                        136.3                -0.01593
  12161 P(99,3,13)                        136.3                -0.01593
  12167 P(99,3,14)                        136.3                -0.01593
  12173 P(99,3,15)                        136.3                -0.01869
  12179 P(99,3,16)                        136.3                -0.01869
  12185 P(99,3,17)                        136.3                -0.01869
  12191 P(99,3,18)                        136.3                -0.01869
  12197 P(99,3,19)                        136.3                -0.07968
  12203 P(99,3,20)                        136.3                -0.07968
  12209 P(99,3,21)                        136.3                -0.07968
  12215 P(99,3,22)                        136.3                -0.07968
  12221 P(99,3,23)                        136.3                -0.01593
  12227 P(99,3,24)                        136.3                -0.01593
  12233 P(99,3,25)                        136.3                -0.01593
  12239 P(99,3,26)                        136.3                -0.00781
  12245 P(99,3,27)                        136.3                -0.00781
  12251 P(99,3,28)                        136.3                -0.00781
  12257 P(99,3,29)                        136.3                -0.10691
  12263 P(99,3,30)                        136.3                -0.10249
  12269 P(99,3,31)                        136.3                -0.01593
  12275 P(99,3,32)                        136.3                -0.01593
  12281 P(99,3,33)                        136.3                -0.01869
  12287 P(99,3,34)                        136.3                -0.01869
  12293 P(99,3,35)                        136.3                -0.07968
  12299 P(99,3,36)                        136.3                -0.07968
  12305 P(99,3,37)                        136.3                -0.07968
  12311 P(99,3,38)                        136.3                -0.07968
  12317 P(99,3,39)                        136.3                -0.07968
  12323 P(99,3,40)                        136.3                -0.07968
  12329 P(99,3,41)                        136.3                -0.07968
  12335 P(99,3,42)                        136.3                -0.07968
  12341 P(99,3,43)                        136.3                -0.07968
  12347 P(99,3,44)                        136.3                -0.07968
  12353 P(99,3,45)                        136.3                -0.07968
  12359 P(99,3,46)                        136.3                -0.10691
  12365 P(99,3,47)                        136.3                -0.07968
  12371 P(99,3,48)                        136.3                -0.10691
  12377 P(99,3,49)                        136.3                -0.01869
  12383 P(99,3,50)                        136.3                -0.00781
  12389 P(99,3,51)                        136.3                -0.00781
  12395 P(99,3,52)                        136.3                -0.00781
  12401 P(99,3,53)                        136.3                -0.00781
  12407 P(99,3,54)                        136.3                -0.00781
  12413 P(99,3,55)                        136.3                -0.01593
  12419 P(99,3,56)                        136.3                -0.00781
  12425 P(99,3,57)                        136.3                -0.01593
  12431 P(99,3,58)                        136.3                -0.01593
  12437 P(99,3,59)                        136.3                -0.01869
  12443 P(99,3,60)                        136.3                -0.07968
  12449 P(99,3,61)                        136.3                -0.07968
  12455 P(99,3,62)                        136.3                -0.07968
  12461 P(99,3,63)                        136.3                -0.07968
  12467 P(99,3,64)                        136.3                -0.07968
  12473 P(99,3,65)                        136.3                -0.07968
  12479 P(99,3,66)                        136.3                -0.07968
  12485 P(99,3,67)                        136.3                -0.07968
  12491 P(99,3,68)                        136.3                -0.07968
  12497 P(99,3,69)                        136.3                -0.07968
  12503 P(99,3,70)                        136.3                -0.07968
  12509 P(99,3,71)                        136.3                -0.07968
  12515 P(99,3,72)                        136.3                -0.07968
  12521 P(99,3,73)                        136.3                -0.01869
  12527 P(99,3,74)                        136.3                -0.00781
  12533 P(99,3,75)                        136.3                -0.00781
  12539 P(99,3,76)                        136.3                -0.00781
  12545 P(99,3,77)                        136.3                -0.00781
  12551 P(99,3,78)                        136.3                -0.00781
  12557 P(99,3,79)                        136.3                -0.00781
  12563 P(99,3,80)                        136.3                -0.00781
  12569 P(99,3,81)                        136.3                -0.00781
  12575 P(99,3,82)                        136.3                -0.00781
  12581 P(99,3,83)                        136.3                -0.01593
  12587 P(99,3,84)                        136.3                -0.01869
  12593 P(99,3,85)                        136.3                -0.01869
  12599 P(99,3,86)                        136.3                -0.01593
  12605 P(99,3,87)                        136.3                -0.01869
  12611 P(99,3,88)                        136.3                -0.01869
  12617 P(99,3,89)                        136.3                -0.01869
  12623 P(99,3,90)                        136.3                -0.07968
  12629 P(99,3,91)                        136.3                -0.07968
  12635 P(99,3,92)                        136.3                -0.07968
  12641 P(99,3,93)                        136.3                -0.07968
  12647 P(99,3,94)                        136.3                -0.07968
  12653 P(99,3,95)                        136.3                -0.07968
  12659 P(99,3,96)                        136.3                -0.07968
  12665 P(99,3,97)                        136.3                -0.01593
  12671 P(99,3,98)                        136.3                -0.00781
  12677 P(99,3,99)                        136.3                -0.00781
  12683 P(99,3,100)                       136.3                -0.00781
  12689 P(99,3,101)                       136.3                -0.00781
  12695 P(99,3,102)                       136.3                -0.00781
  12701 P(99,3,103)                       136.3                -0.00781
  12707 P(99,3,104)                       136.3                -0.00781
  12713 P(99,3,105)                       136.3                -0.10249
  12719 P(99,3,106)                       136.3                -0.10249
  12725 P(99,3,107)                       136.3                -0.01869
  12731 P(99,3,108)                       136.3                -0.01869
  12737 P(99,3,109)                       136.3                -0.10691
  12743 P(99,3,110)                       136.3                -0.10249
  12749 P(99,3,111)                       136.3                -0.01869
  12755 P(99,3,112)                       136.3                -0.07968
  12761 P(99,3,113)                       136.3                -0.07968
  12767 P(99,3,114)                       136.3                -0.07968
  12773 P(99,3,115)                       136.3                -0.07968
  12779 P(99,3,116)                       136.3                -0.10691
  12785 P(99,3,117)                       136.3                -0.10691
  12791 P(99,3,118)                       136.3                -0.07968
  12797 P(99,3,119)                       136.3                -0.07968
  12803 P(99,3,120)                       136.3                -0.07968
  12809 P(99,3,121)                       136.3                -0.01593
  12815 P(99,3,122)                       136.3                -0.01593
  12821 P(99,3,123)                       136.3                -0.01593
  12827 P(99,3,124)                       136.3                -0.00781
  12833 P(99,3,125)                       136.3                -0.00781
  12839 P(99,3,126)                       136.3                -0.00781
  12845 P(99,3,127)                       136.3                -0.00781
  12851 P(99,3,128)                       136.3                -0.00781
  12857 P(99,3,129)                       136.3                -0.00781
  12863 P(99,3,130)                       136.3                -0.00781
  12869 P(99,3,131)                       136.3                -0.01593
  12875 P(99,3,132)                       136.3                -0.01869
  12881 P(99,3,133)                       136.3                -0.01869
  12887 P(99,3,134)                       136.3                -0.01869
  12893 P(99,3,135)                       136.3                -0.01869
  12899 P(99,3,136)                       136.3                -0.07968
  12905 P(99,3,137)                       136.3                -0.01869
  12911 P(99,3,138)                       136.3                -0.01869
  12917 P(99,3,139)                       136.3                -0.07968
  12923 P(99,3,140)                       136.3                -0.07968
  12929 P(99,3,141)                       136.3                -0.07968
  12935 P(99,3,142)                       136.3                -0.07968
  12941 P(99,3,143)                       136.3                -0.07968
  12947 P(99,3,144)                       136.3                -0.07968
  12953 P(99,3,145)                       136.3                -0.01869
  12959 P(99,3,146)                       136.3                -0.01593
  12965 P(99,3,147)                       136.3                -0.00781
  12971 P(99,3,148)                       136.3                -0.10249
  12977 P(99,3,149)                       136.3                -0.10249
  12983 P(99,3,150)                       136.3                -0.00781
  12989 P(99,3,151)                       136.3                -0.00781
  12995 P(99,3,152)                       136.3                -0.00781
  13001 P(99,3,153)                       136.3                -0.00781
  13007 P(99,3,154)                       136.3                -0.00781
  13013 P(99,3,155)                       136.3                -0.01593
  13019 P(99,3,156)                       136.3                -0.01869
  13025 P(99,3,157)                       136.3                -0.01869
  13031 P(99,3,158)                       136.3                -0.01869
  13037 P(99,3,159)                       136.3                -0.01869
  13043 P(99,3,160)                       136.3                -0.07968
  13049 P(99,3,161)                       136.3                -0.01869
  13055 P(99,3,162)                       136.3                -0.07968
  13061 P(99,3,163)                       136.3                -0.07968
  13067 P(99,3,164)                       136.3                -0.07968
  13073 P(99,3,165)                       136.3                -0.07968
  13079 P(99,3,166)                       136.3                -0.07968
  13085 P(99,3,167)                       136.3                -0.07968
  13091 P(99,3,168)                       136.3                -0.07968
  13097 P(102,3,1)                       141.04                -0.00827
  13102 P(102,3,2)                       141.04                -0.00324
  13108 P(102,3,3)                       141.04                -0.10737
  13114 P(102,3,4)                       141.04                -0.10737
  13120 P(102,3,5)                       141.04                -0.10295
  13126 P(102,3,6)                       141.04                -0.10737
  13132 P(102,3,7)                       141.04                -0.00324
  13138 P(102,3,8)                       141.04                -0.00324
  13144 P(102,3,9)                       141.04                -0.00827
  13150 P(102,3,10)                      141.04                -0.00827
  13156 P(102,3,11)                      141.04                -0.01915
  13162 P(102,3,12)                      141.04                -0.01639
  13168 P(102,3,13)                      141.04                -0.01639
  13174 P(102,3,14)                      141.04                -0.01639
  13180 P(102,3,15)                      141.04                -0.01915
  13186 P(102,3,16)                      141.04                -0.01915
  13192 P(102,3,17)                      141.04                -0.01915
  13198 P(102,3,18)                      141.04                -0.01915
  13204 P(102,3,19)                      141.04                -0.08014
  13210 P(102,3,20)                      141.04                -0.08014
  13216 P(102,3,21)                      141.04                -0.08014
  13222 P(102,3,22)                      141.04                -0.08014
  13228 P(102,3,23)                      141.04                -0.01639
  13234 P(102,3,24)                      141.04                -0.01639
  13240 P(102,3,25)                      141.04                -0.01639
  13246 P(102,3,26)                      141.04                -0.00827
  13252 P(102,3,27)                      141.04                -0.00827
  13258 P(102,3,28)                      141.04                -0.00827
  13264 P(102,3,29)                      141.04                -0.10737
  13270 P(102,3,30)                      141.04                -0.10295
  13276 P(102,3,31)                      141.04                -0.01639
  13282 P(102,3,32)                      141.04                -0.01639
  13288 P(102,3,33)                      141.04                -0.01915
  13294 P(102,3,34)                      141.04                -0.01915
  13300 P(102,3,35)                      141.04                -0.08014
  13306 P(102,3,36)                      141.04                -0.08014
  13312 P(102,3,37)                      141.04                -0.08014
  13318 P(102,3,38)                      141.04                -0.08014
  13324 P(102,3,39)                      141.04                -0.08014
  13330 P(102,3,40)                      141.04                -0.08014
  13336 P(102,3,41)                      141.04                -0.08014
  13342 P(102,3,42)                      141.04                -0.08014
  13348 P(102,3,43)                      141.04                -0.08014
  13354 P(102,3,44)                      141.04                -0.08014
  13360 P(102,3,45)                      141.04                -0.08014
  13366 P(102,3,46)                      141.04                -0.10737
  13372 P(102,3,47)                      141.04                -0.08014
  13378 P(102,3,48)                      141.04                -0.10737
  13384 P(102,3,49)                      141.04                -0.01915
  13390 P(102,3,50)                      141.04                -0.00827
  13396 P(102,3,51)                      141.04                -0.00827
  13402 P(102,3,52)                      141.04                -0.00827
  13408 P(102,3,53)                      141.04                -0.00827
  13414 P(102,3,54)                      141.04                -0.00827
  13420 P(102,3,55)                      141.04                -0.01639
  13426 P(102,3,56)                      141.04                -0.00827
  13432 P(102,3,57)                      141.04                -0.01639
  13438 P(102,3,58)                      141.04                -0.01639
  13444 P(102,3,59)                      141.04                -0.01915
  13450 P(102,3,60)                      141.04                -0.08014
  13456 P(102,3,61)                      141.04                -0.08014
  13462 P(102,3,62)                      141.04                -0.08014
  13468 P(102,3,63)                      141.04                -0.08014
  13474 P(102,3,64)                      141.04                -0.08014
  13480 P(102,3,65)                      141.04                -0.08014
  13486 P(102,3,66)                      141.04                -0.08014
  13492 P(102,3,67)                      141.04                -0.08014
  13498 P(102,3,68)                      141.04                -0.08014
  13504 P(102,3,69)                      141.04                -0.08014
  13510 P(102,3,70)                      141.04                -0.08014
  13516 P(102,3,71)                      141.04                -0.08014
  13522 P(102,3,72)                      141.04                -0.08014
  13528 P(102,3,73)                      141.04                -0.01915
  13534 P(102,3,74)                      141.04                -0.00827
  13540 P(102,3,75)                      141.04                -0.00827
  13546 P(102,3,76)                      141.04                -0.00827
  13552 P(102,3,77)                      141.04                -0.00827
  13558 P(102,3,78)                      141.04                -0.00827
  13564 P(102,3,79)                      141.04                -0.00827
  13570 P(102,3,80)                      141.04                -0.00827
  13576 P(102,3,81)                      141.04                -0.00827
  13582 P(102,3,82)                      141.04                -0.00827
  13588 P(102,3,83)                      141.04                -0.01639
  13594 P(102,3,84)                      141.04                -0.01915
  13600 P(102,3,85)                      141.04                -0.01915
  13606 P(102,3,86)                      141.04                -0.01639
  13612 P(102,3,87)                      141.04                -0.01915
  13618 P(102,3,88)                      141.04                -0.01915
  13624 P(102,3,89)                      141.04                -0.01915
  13630 P(102,3,90)                      141.04                -0.08014
  13636 P(102,3,91)                      141.04                -0.08014
  13642 P(102,3,92)                      141.04                -0.08014
  13648 P(102,3,93)                      141.04                -0.08014
  13654 P(102,3,94)                      141.04                -0.08014
  13660 P(102,3,95)                      141.04                -0.08014
  13666 P(102,3,96)                      141.04                -0.08014
  13672 P(102,3,97)                      141.04                -0.01639
  13678 P(102,3,98)                      141.04                -0.00827
  13684 P(102,3,99)                      141.04                -0.00827
  13690 P(102,3,100)                     141.04                -0.00827
  13696 P(102,3,101)                     141.04                -0.00827
  13702 P(102,3,102)                     141.04                -0.00827
  13708 P(102,3,103)                     141.04                -0.00827
  13714 P(102,3,104)                     141.04                -0.00827
  13720 P(102,3,105)                     141.04                -0.10295
  13726 P(102,3,106)                     141.04                -0.10295
  13732 P(102,3,107)                     141.04                -0.01915
  13738 P(102,3,108)                     141.04                -0.01915
  13744 P(102,3,109)                     141.04                -0.10737
  13750 P(102,3,110)                     141.04                -0.10295
  13756 P(102,3,111)                     141.04                -0.01915
  13762 P(102,3,112)                     141.04                -0.08014
  13768 P(102,3,113)                     141.04                -0.08014
  13774 P(102,3,114)                     141.04                -0.08014
  13780 P(102,3,115)                     141.04                -0.08014
  13786 P(102,3,116)                     141.04                -0.10737
  13792 P(102,3,117)                     141.04                -0.10737
  13798 P(102,3,118)                     141.04                -0.08014
  13804 P(102,3,119)                     141.04                -0.08014
  13810 P(102,3,120)                     141.04                -0.08014
  13816 P(102,3,121)                     141.04                -0.01639
  13822 P(102,3,122)                     141.04                -0.01639
  13828 P(102,3,123)                     141.04                -0.01639
  13834 P(102,3,124)                     141.04                -0.00827
  13840 P(102,3,125)                     141.04                -0.00827
  13846 P(102,3,126)                     141.04                -0.00827
  13852 P(102,3,127)                     141.04                -0.00827
  13858 P(102,3,128)                     141.04                -0.00827
  13864 P(102,3,129)                     141.04                -0.00827
  13870 P(102,3,130)                     141.04                -0.00827
  13876 P(102,3,131)                     141.04                -0.01639
  13882 P(102,3,132)                     141.04                -0.01915
  13888 P(102,3,133)                     141.04                -0.01915
  13894 P(102,3,134)                     141.04                -0.01915
  13900 P(102,3,135)                     141.04                -0.01915
  13906 P(102,3,136)                     141.04                -0.08014
  13912 P(102,3,137)                     141.04                -0.01915
  13918 P(102,3,138)                     141.04                -0.01915
  13924 P(102,3,139)                     141.04                -0.08014
  13930 P(102,3,140)                     141.04                -0.08014
  13936 P(102,3,141)                     141.04                -0.08014
  13942 P(102,3,142)                     141.04                -0.08014
  13948 P(102,3,143)                     141.04                -0.08014
  13954 P(102,3,144)                     141.04                -0.08014
  13960 P(102,3,145)                     141.04                -0.01915
  13966 P(102,3,146)                     141.04                -0.01639
  13972 P(102,3,147)                     141.04                -0.00827
  13978 P(102,3,148)                     141.04                -0.10295
  13984 P(102,3,149)                     141.04                -0.10295
  13990 P(102,3,150)                     141.04                -0.00827
  13996 P(102,3,151)                     141.04                -0.00827
  14002 P(102,3,152)                     141.04                -0.00827
  14008 P(102,3,153)                     141.04                -0.00827
  14014 P(102,3,154)                     141.04                -0.00827
  14020 P(102,3,155)                     141.04                -0.01639
  14026 P(102,3,156)                     141.04                -0.01915
  14032 P(102,3,157)                     141.04                -0.01915
  14038 P(102,3,158)                     141.04                -0.01915
  14044 P(102,3,159)                     141.04                -0.01915
  14050 P(102,3,160)                     141.04                -0.08014
  14056 P(102,3,161)                     141.04                -0.01915
  14062 P(102,3,162)                     141.04                -0.08014
  14068 P(102,3,163)                     141.04                -0.08014
  14074 P(102,3,164)                     141.04                -0.08014
  14080 P(102,3,165)                     141.04                -0.08014
  14086 P(102,3,166)                     141.04                -0.08014
  14092 P(102,3,167)                     141.04                -0.08014
  14098 P(102,3,168)                     141.04                -0.08014
  14104 _ENS(0,1,3)                       3.554                       0
  14105 _ENS(0,1,4)                       2.474                       0
  14107 _ENS(0,1,6)                       0.314                       0
  14130 _ENS(0,1,29)                     23.837                       0
  14131 _ENS(0,1,30)                     32.477                       0
  14147 _ENS(0,1,46)                     96.518                       0
  14148 _ENS(0,1,47)                     78.158                       0
