Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/s1234.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME s1234
At line 2 ROWS
At line 8422 COLUMNS
At line 53322 RHS
At line 54348 BOUNDS
At line 57294 ENDATA
Problem s1234 has 8418 rows, 2945 columns and 44641 elements
Coin0008I s1234 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0.361925 - 69.3973 seconds
Cgl0002I 1 variables fixed
Cgl0003I 0 fixed, 0 tightened bounds, 984 strengthened rows, 240 substitutions
Cgl0004I processed model has 7233 rows, 2864 columns (2864 integer (2864 of which binary)) and 41168 elements
Coin3009W Conflict graph built in 0.008 seconds, density: 0.040%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 2087 integers unsatisfied sum - 1.58655
Cbc0038I Pass   1: (136.56 seconds) suminf.    1.09091 (5) obj. 0.436364 iterations 17886
Cbc0038I Pass   2: (136.86 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 148
Cbc0038I Pass   3: (138.05 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 415
Cbc0038I Pass   4: (138.25 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 51
Cbc0038I Pass   5: (138.31 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 3
Cbc0038I Pass   6: (138.38 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 8
Cbc0038I Pass   7: (138.50 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 26
Cbc0038I Pass   8: (138.74 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 77
Cbc0038I Pass   9: (139.03 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 85
Cbc0038I Pass  10: (139.12 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 12
Cbc0038I Pass  11: (139.27 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 35
Cbc0038I Pass  12: (139.42 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 40
Cbc0038I Pass  13: (139.89 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 143
Cbc0038I Pass  14: (140.10 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 62
Cbc0038I Pass  15: (140.16 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 3
Cbc0038I Pass  16: (140.23 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 4
Cbc0038I Pass  17: (140.39 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 39
Cbc0038I Pass  18: (140.69 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 82
Cbc0038I Pass  19: (140.96 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 76
Cbc0038I Pass  20: (141.03 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 5
Cbc0038I Pass  21: (141.18 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 35
Cbc0038I Pass  22: (141.34 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 45
Cbc0038I Pass  23: (141.64 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 83
Cbc0038I Pass  24: (141.87 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 65
Cbc0038I Pass  25: (141.94 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 7
Cbc0038I Pass  26: (142.05 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 20
Cbc0038I Pass  27: (142.23 seconds) suminf.    1.04000 (6) obj. 0.506667 iterations 47
Cbc0038I Pass  28: (142.50 seconds) suminf.    1.00000 (3) obj. 1.33333 iterations 74
Cbc0038I Pass  29: (142.69 seconds) suminf.    0.99492 (3) obj. 1.11675 iterations 51
Cbc0038I Pass  30: (142.78 seconds) suminf.    1.20000 (3) obj. 1.2 iterations 16
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 265 integers at bound fixed and 0 continuous
Cbc0038I Full problem 7233 rows 2864 columns, reduced to 6655 rows 2570 columns - too large
Cbc0038I Mini branch and bound did not improve solution (145.81 seconds)
Cbc0038I Full problem 7234 rows 2864 columns, reduced to 7234 rows 2864 columns - too large
Cbc0038I After 146.10 seconds - Feasibility pump exiting - took 54.41 seconds
Cbc0031I 294 added rows had average density of 7.547619
Cbc0013I At root node, 294 cuts changed objective from 0.36192453 to 0.5392057 in 10 passes
Cbc0010I After 168 nodes, 93 on tree, 1e+50 best solution, best possible 0.5392057 (6701.27 seconds)
Cbc0010I After 169 nodes, 94 on tree, 1e+50 best solution, best possible 0.5392057 (6729.41 seconds)
Cbc0010I After 170 nodes, 94 on tree, 1e+50 best solution, best possible 0.5392057 (6758.15 seconds)
Cbc0010I After 171 nodes, 95 on tree, 1e+50 best solution, best possible 0.5392057 (6781.64 seconds)
Cbc0010I After 172 nodes, 95 on tree, 1e+50 best solution, best possible 0.5392057 (6800.81 seconds)
Cbc0010I After 173 nodes, 96 on tree, 1e+50 best solution, best possible 0.5392057 (6816.66 seconds)
Cbc0010I After 174 nodes, 96 on tree, 1e+50 best solution, best possible 0.5392057 (6844.48 seconds)
Cbc0010I After 175 nodes, 97 on tree, 1e+50 best solution, best possible 0.5392057 (6854.91 seconds)
Cbc0010I After 176 nodes, 98 on tree, 1e+50 best solution, best possible 0.5392057 (6893.69 seconds)
Cbc0010I After 177 nodes, 98 on tree, 1e+50 best solution, best possible 0.5392057 (6916.84 seconds)
Cbc0010I After 178 nodes, 99 on tree, 1e+50 best solution, best possible 0.5392057 (6938.73 seconds)
Cbc0010I After 179 nodes, 100 on tree, 1e+50 best solution, best possible 0.5392057 (6978.78 seconds)
Cbc0010I After 180 nodes, 100 on tree, 1e+50 best solution, best possible 0.5392057 (7001.79 seconds)
Cbc0010I After 181 nodes, 100 on tree, 1e+50 best solution, best possible 0.5392057 (7036.08 seconds)
Cbc0010I After 182 nodes, 100 on tree, 1e+50 best solution, best possible 0.5392057 (7051.15 seconds)
Cbc0010I After 183 nodes, 101 on tree, 1e+50 best solution, best possible 0.5392057 (7072.34 seconds)
Cbc0010I After 184 nodes, 101 on tree, 1e+50 best solution, best possible 0.5392057 (7101.64 seconds)
Cbc0010I After 185 nodes, 102 on tree, 1e+50 best solution, best possible 0.5392057 (7120.37 seconds)
Cbc0010I After 186 nodes, 102 on tree, 1e+50 best solution, best possible 0.5392057 (7148.80 seconds)
Cbc0010I After 187 nodes, 103 on tree, 1e+50 best solution, best possible 0.5392057 (7166.60 seconds)
Cbc0010I After 188 nodes, 104 on tree, 1e+50 best solution, best possible 0.5392057 (7192.51 seconds)
Cbc0010I After 189 nodes, 104 on tree, 1e+50 best solution, best possible 0.5392057 (7223.22 seconds)
Cbc0010I After 190 nodes, 105 on tree, 1e+50 best solution, best possible 0.5392057 (7239.17 seconds)
Cbc0010I After 191 nodes, 106 on tree, 1e+50 best solution, best possible 0.5392057 (7253.01 seconds)
Cbc0010I After 192 nodes, 107 on tree, 1e+50 best solution, best possible 0.5392057 (7272.31 seconds)
Cbc0010I After 193 nodes, 107 on tree, 1e+50 best solution, best possible 0.5392057 (7292.59 seconds)
Cbc0010I After 194 nodes, 107 on tree, 1e+50 best solution, best possible 0.5392057 (7316.99 seconds)
Cbc0010I After 195 nodes, 108 on tree, 1e+50 best solution, best possible 0.5392057 (7327.30 seconds)
Cbc0010I After 196 nodes, 109 on tree, 1e+50 best solution, best possible 0.5392057 (7341.17 seconds)
Cbc0010I After 197 nodes, 110 on tree, 1e+50 best solution, best possible 0.5392057 (7353.75 seconds)
Cbc0010I After 198 nodes, 110 on tree, 1e+50 best solution, best possible 0.5392057 (7384.18 seconds)
Cbc0010I After 199 nodes, 110 on tree, 1e+50 best solution, best possible 0.5392057 (7416.75 seconds)
Cbc0010I After 200 nodes, 110 on tree, 1e+50 best solution, best possible 0.5392057 (7442.75 seconds)
Cbc0010I After 201 nodes, 111 on tree, 1e+50 best solution, best possible 0.5392057 (7453.83 seconds)
Cbc0010I After 202 nodes, 111 on tree, 1e+50 best solution, best possible 0.5392057 (7475.98 seconds)
Cbc0010I After 203 nodes, 112 on tree, 1e+50 best solution, best possible 0.5392057 (7490.86 seconds)
Cbc0010I After 204 nodes, 113 on tree, 1e+50 best solution, best possible 0.5392057 (7499.84 seconds)
Cbc0010I After 205 nodes, 114 on tree, 1e+50 best solution, best possible 0.5392057 (7510.19 seconds)
Cbc0010I After 206 nodes, 114 on tree, 1e+50 best solution, best possible 0.5392057 (7537.58 seconds)
Cbc0010I After 207 nodes, 114 on tree, 1e+50 best solution, best possible 0.5392057 (7571.81 seconds)
Cbc0010I After 208 nodes, 115 on tree, 1e+50 best solution, best possible 0.5392057 (7583.80 seconds)
Cbc0010I After 209 nodes, 116 on tree, 1e+50 best solution, best possible 0.5392057 (7595.53 seconds)
Cbc0010I After 210 nodes, 116 on tree, 1e+50 best solution, best possible 0.5392057 (7630.07 seconds)
Cbc0010I After 211 nodes, 117 on tree, 1e+50 best solution, best possible 0.5392057 (7640.93 seconds)
Cbc0010I After 212 nodes, 117 on tree, 1e+50 best solution, best possible 0.5392057 (7673.30 seconds)
Cbc0010I After 213 nodes, 118 on tree, 1e+50 best solution, best possible 0.5392057 (7693.28 seconds)
Cbc0010I After 214 nodes, 118 on tree, 1e+50 best solution, best possible 0.5392057 (7718.48 seconds)
Cbc0010I After 215 nodes, 119 on tree, 1e+50 best solution, best possible 0.5392057 (7728.69 seconds)
Cbc0010I After 216 nodes, 120 on tree, 1e+50 best solution, best possible 0.5392057 (7739.12 seconds)
Cbc0010I After 217 nodes, 120 on tree, 1e+50 best solution, best possible 0.5392057 (7771.40 seconds)
Cbc0010I After 218 nodes, 120 on tree, 1e+50 best solution, best possible 0.5392057 (7795.94 seconds)
Cbc0010I After 219 nodes, 120 on tree, 1e+50 best solution, best possible 0.5392057 (7827.51 seconds)
Cbc0010I After 220 nodes, 121 on tree, 1e+50 best solution, best possible 0.5392057 (7837.98 seconds)
Cbc0010I After 221 nodes, 122 on tree, 1e+50 best solution, best possible 0.5392057 (7847.92 seconds)
Cbc0010I After 222 nodes, 122 on tree, 1e+50 best solution, best possible 0.5392057 (7880.75 seconds)
Cbc0010I After 223 nodes, 123 on tree, 1e+50 best solution, best possible 0.5392057 (7907.82 seconds)
Cbc0010I After 224 nodes, 123 on tree, 1e+50 best solution, best possible 0.5392057 (7926.12 seconds)
Cbc0010I After 225 nodes, 123 on tree, 1e+50 best solution, best possible 0.5392057 (7956.39 seconds)
Cbc0010I After 226 nodes, 124 on tree, 1e+50 best solution, best possible 0.5392057 (7966.99 seconds)
Cbc0010I After 227 nodes, 124 on tree, 1e+50 best solution, best possible 0.5392057 (7998.98 seconds)
Cbc0010I After 228 nodes, 125 on tree, 1e+50 best solution, best possible 0.5392057 (8007.43 seconds)
Cbc0010I After 229 nodes, 125 on tree, 1e+50 best solution, best possible 0.5392057 (8036.82 seconds)
Cbc0010I After 230 nodes, 126 on tree, 1e+50 best solution, best possible 0.5392057 (8066.45 seconds)
Cbc0010I After 231 nodes, 126 on tree, 1e+50 best solution, best possible 0.5392057 (8083.00 seconds)
Cbc0010I After 232 nodes, 127 on tree, 1e+50 best solution, best possible 0.5392057 (8099.18 seconds)
Cbc0010I After 233 nodes, 127 on tree, 1e+50 best solution, best possible 0.5392057 (8121.64 seconds)
Cbc0010I After 234 nodes, 128 on tree, 1e+50 best solution, best possible 0.5392057 (8129.35 seconds)
Cbc0010I After 235 nodes, 128 on tree, 1e+50 best solution, best possible 0.5392057 (8170.02 seconds)
Cbc0010I After 236 nodes, 129 on tree, 1e+50 best solution, best possible 0.5392057 (8178.21 seconds)
Cbc0010I After 237 nodes, 130 on tree, 1e+50 best solution, best possible 0.5392057 (8193.31 seconds)
Cbc0010I After 238 nodes, 131 on tree, 1e+50 best solution, best possible 0.5392057 (8220.13 seconds)
Cbc0010I After 239 nodes, 131 on tree, 1e+50 best solution, best possible 0.5392057 (8246.53 seconds)
Cbc0010I After 240 nodes, 132 on tree, 1e+50 best solution, best possible 0.5392057 (8263.16 seconds)
Cbc0010I After 241 nodes, 133 on tree, 1e+50 best solution, best possible 0.5392057 (8283.61 seconds)
Cbc0010I After 242 nodes, 133 on tree, 1e+50 best solution, best possible 0.5392057 (8304.86 seconds)
Cbc0010I After 243 nodes, 133 on tree, 1e+50 best solution, best possible 0.5392057 (8335.93 seconds)
Cbc0010I After 244 nodes, 133 on tree, 1e+50 best solution, best possible 0.5392057 (8378.45 seconds)
Cbc0010I After 245 nodes, 133 on tree, 1e+50 best solution, best possible 0.5392057 (8409.16 seconds)
Cbc0010I After 246 nodes, 134 on tree, 1e+50 best solution, best possible 0.5392057 (8435.90 seconds)
Cbc0010I After 247 nodes, 135 on tree, 1e+50 best solution, best possible 0.5392057 (8453.81 seconds)
Cbc0010I After 248 nodes, 135 on tree, 1e+50 best solution, best possible 0.5392057 (8485.22 seconds)
Cbc0010I After 249 nodes, 136 on tree, 1e+50 best solution, best possible 0.5392057 (8494.25 seconds)
Cbc0010I After 250 nodes, 136 on tree, 1e+50 best solution, best possible 0.5392057 (8523.37 seconds)
Cbc0010I After 251 nodes, 136 on tree, 1e+50 best solution, best possible 0.5392057 (8561.85 seconds)
Cbc0010I After 252 nodes, 137 on tree, 1e+50 best solution, best possible 0.5392057 (8581.77 seconds)
Cbc0010I After 253 nodes, 138 on tree, 1e+50 best solution, best possible 0.5392057 (8607.01 seconds)
Cbc0010I After 254 nodes, 138 on tree, 1e+50 best solution, best possible 0.5392057 (8649.25 seconds)
Cbc0010I After 255 nodes, 139 on tree, 1e+50 best solution, best possible 0.5392057 (8672.56 seconds)
Cbc0010I After 256 nodes, 139 on tree, 1e+50 best solution, best possible 0.5392057 (8701.80 seconds)
Cbc0010I After 257 nodes, 140 on tree, 1e+50 best solution, best possible 0.5392057 (8730.67 seconds)
Cbc0010I After 258 nodes, 141 on tree, 1e+50 best solution, best possible 0.5392057 (8757.70 seconds)
Cbc0010I After 259 nodes, 141 on tree, 1e+50 best solution, best possible 0.5392057 (8794.47 seconds)
Cbc0010I After 260 nodes, 142 on tree, 1e+50 best solution, best possible 0.5392057 (8828.99 seconds)
Cbc0010I After 261 nodes, 142 on tree, 1e+50 best solution, best possible 0.5392057 (8869.54 seconds)
Cbc0010I After 262 nodes, 143 on tree, 1e+50 best solution, best possible 0.5392057 (8888.10 seconds)
Cbc0010I After 263 nodes, 143 on tree, 1e+50 best solution, best possible 0.5392057 (8921.04 seconds)
Cbc0010I After 264 nodes, 144 on tree, 1e+50 best solution, best possible 0.5392057 (8939.66 seconds)
Cbc0010I After 265 nodes, 144 on tree, 1e+50 best solution, best possible 0.5392057 (8970.73 seconds)
Cbc0010I After 266 nodes, 145 on tree, 1e+50 best solution, best possible 0.5392057 (8986.02 seconds)
Cbc0010I After 267 nodes, 145 on tree, 1e+50 best solution, best possible 0.5392057 (9009.32 seconds)
Cbc0010I After 268 nodes, 145 on tree, 1e+50 best solution, best possible 0.5392057 (9030.70 seconds)
Cbc0010I After 269 nodes, 146 on tree, 1e+50 best solution, best possible 0.5392057 (9046.74 seconds)
Cbc0010I After 270 nodes, 146 on tree, 1e+50 best solution, best possible 0.5392057 (9076.04 seconds)
Cbc0010I After 271 nodes, 147 on tree, 1e+50 best solution, best possible 0.5392057 (9114.65 seconds)
Cbc0010I After 272 nodes, 148 on tree, 1e+50 best solution, best possible 0.5392057 (9128.73 seconds)
Cbc0010I After 273 nodes, 148 on tree, 1e+50 best solution, best possible 0.5392057 (9154.74 seconds)
Cbc0010I After 274 nodes, 148 on tree, 1e+50 best solution, best possible 0.5392057 (9192.91 seconds)
Cbc0010I After 275 nodes, 149 on tree, 1e+50 best solution, best possible 0.5392057 (9219.29 seconds)
Cbc0010I After 276 nodes, 149 on tree, 1e+50 best solution, best possible 0.5392057 (9259.20 seconds)
Cbc0010I After 277 nodes, 150 on tree, 1e+50 best solution, best possible 0.5392057 (9273.52 seconds)
Cbc0010I After 278 nodes, 151 on tree, 1e+50 best solution, best possible 0.5392057 (9285.60 seconds)
Cbc0010I After 279 nodes, 151 on tree, 1e+50 best solution, best possible 0.5392057 (9316.86 seconds)
Cbc0010I After 280 nodes, 151 on tree, 1e+50 best solution, best possible 0.5392057 (9344.51 seconds)
Cbc0010I After 281 nodes, 152 on tree, 1e+50 best solution, best possible 0.5392057 (9366.43 seconds)
Cbc0010I After 282 nodes, 152 on tree, 1e+50 best solution, best possible 0.5392057 (9396.97 seconds)
Cbc0010I After 283 nodes, 153 on tree, 1e+50 best solution, best possible 0.5392057 (9431.12 seconds)
Cbc0010I After 284 nodes, 154 on tree, 1e+50 best solution, best possible 0.5392057 (9450.71 seconds)
Cbc0010I After 285 nodes, 155 on tree, 1e+50 best solution, best possible 0.5392057 (9464.76 seconds)
Cbc0010I After 286 nodes, 155 on tree, 1e+50 best solution, best possible 0.5392057 (9493.17 seconds)
Cbc0010I After 287 nodes, 155 on tree, 1e+50 best solution, best possible 0.5392057 (9517.27 seconds)
Cbc0010I After 288 nodes, 156 on tree, 1e+50 best solution, best possible 0.5392057 (9528.90 seconds)
Cbc0010I After 289 nodes, 156 on tree, 1e+50 best solution, best possible 0.5392057 (9553.38 seconds)
Cbc0010I After 290 nodes, 156 on tree, 1e+50 best solution, best possible 0.5392057 (9587.70 seconds)
Cbc0010I After 291 nodes, 157 on tree, 1e+50 best solution, best possible 0.5392057 (9608.44 seconds)
Cbc0010I After 292 nodes, 157 on tree, 1e+50 best solution, best possible 0.5392057 (9634.42 seconds)
Cbc0010I After 293 nodes, 158 on tree, 1e+50 best solution, best possible 0.5392057 (9654.29 seconds)
Cbc0010I After 294 nodes, 158 on tree, 1e+50 best solution, best possible 0.5392057 (9681.07 seconds)
Cbc0010I After 295 nodes, 159 on tree, 1e+50 best solution, best possible 0.5392057 (9695.89 seconds)
Cbc0010I After 296 nodes, 159 on tree, 1e+50 best solution, best possible 0.5392057 (9723.12 seconds)
Cbc0010I After 297 nodes, 160 on tree, 1e+50 best solution, best possible 0.5392057 (9735.95 seconds)
Cbc0010I After 298 nodes, 160 on tree, 1e+50 best solution, best possible 0.5392057 (9751.62 seconds)
Cbc0010I After 299 nodes, 161 on tree, 1e+50 best solution, best possible 0.5392057 (9762.42 seconds)
Cbc0010I After 300 nodes, 161 on tree, 1e+50 best solution, best possible 0.5392057 (9788.21 seconds)
Cbc0010I After 301 nodes, 162 on tree, 1e+50 best solution, best possible 0.5392057 (9802.17 seconds)
Cbc0010I After 302 nodes, 163 on tree, 1e+50 best solution, best possible 0.5392057 (9810.34 seconds)
Cbc0010I After 303 nodes, 164 on tree, 1e+50 best solution, best possible 0.5392057 (9828.65 seconds)
Cbc0010I After 304 nodes, 164 on tree, 1e+50 best solution, best possible 0.5392057 (9846.64 seconds)
Cbc0010I After 305 nodes, 164 on tree, 1e+50 best solution, best possible 0.5392057 (9863.01 seconds)
Cbc0010I After 306 nodes, 165 on tree, 1e+50 best solution, best possible 0.5392057 (9875.58 seconds)
Cbc0010I After 307 nodes, 166 on tree, 1e+50 best solution, best possible 0.5392057 (9897.22 seconds)
Cbc0010I After 308 nodes, 166 on tree, 1e+50 best solution, best possible 0.5392057 (9920.54 seconds)
Cbc0010I After 309 nodes, 167 on tree, 1e+50 best solution, best possible 0.5392057 (9928.84 seconds)
Cbc0010I After 310 nodes, 167 on tree, 1e+50 best solution, best possible 0.5392057 (9945.15 seconds)
Cbc0010I After 311 nodes, 168 on tree, 1e+50 best solution, best possible 0.5392057 (9954.46 seconds)
Cbc0010I After 312 nodes, 168 on tree, 1e+50 best solution, best possible 0.5392057 (9975.83 seconds)
Cbc0010I After 313 nodes, 169 on tree, 1e+50 best solution, best possible 0.5392057 (9997.25 seconds)
Cbc0010I After 314 nodes, 169 on tree, 1e+50 best solution, best possible 0.5392057 (10017.42 seconds)
Cbc0010I After 315 nodes, 170 on tree, 1e+50 best solution, best possible 0.5392057 (10039.76 seconds)
Cbc0010I After 316 nodes, 170 on tree, 1e+50 best solution, best possible 0.5392057 (10066.03 seconds)
Cbc0010I After 317 nodes, 171 on tree, 1e+50 best solution, best possible 0.5392057 (10082.86 seconds)
Cbc0010I After 318 nodes, 171 on tree, 1e+50 best solution, best possible 0.5392057 (10105.48 seconds)
Cbc0010I After 319 nodes, 171 on tree, 1e+50 best solution, best possible 0.5392057 (10137.20 seconds)
Cbc0010I After 320 nodes, 172 on tree, 1e+50 best solution, best possible 0.5392057 (10159.45 seconds)
Cbc0010I After 321 nodes, 173 on tree, 1e+50 best solution, best possible 0.5392057 (10176.57 seconds)
Cbc0010I After 322 nodes, 173 on tree, 1e+50 best solution, best possible 0.5392057 (10186.78 seconds)
Cbc0010I After 323 nodes, 173 on tree, 1e+50 best solution, best possible 0.5392057 (10209.82 seconds)
Cbc0010I After 324 nodes, 174 on tree, 1e+50 best solution, best possible 0.5392057 (10225.61 seconds)
Cbc0010I After 325 nodes, 174 on tree, 1e+50 best solution, best possible 0.5392057 (10257.99 seconds)
Cbc0010I After 326 nodes, 174 on tree, 1e+50 best solution, best possible 0.5392057 (10284.73 seconds)
Cbc0010I After 327 nodes, 175 on tree, 1e+50 best solution, best possible 0.5392057 (10302.46 seconds)
Cbc0010I After 328 nodes, 175 on tree, 1e+50 best solution, best possible 0.5392057 (10318.95 seconds)
Cbc0010I After 329 nodes, 176 on tree, 1e+50 best solution, best possible 0.5392057 (10336.18 seconds)
Cbc0010I After 330 nodes, 177 on tree, 1e+50 best solution, best possible 0.5392057 (10343.54 seconds)
Cbc0010I After 331 nodes, 177 on tree, 1e+50 best solution, best possible 0.5392057 (10362.02 seconds)
Cbc0010I After 332 nodes, 178 on tree, 1e+50 best solution, best possible 0.5392057 (10368.50 seconds)
Cbc0010I After 333 nodes, 178 on tree, 1e+50 best solution, best possible 0.5392057 (10386.11 seconds)
Cbc0010I After 334 nodes, 179 on tree, 1e+50 best solution, best possible 0.5392057 (10413.37 seconds)
Cbc0010I After 335 nodes, 179 on tree, 1e+50 best solution, best possible 0.5392057 (10440.53 seconds)
Cbc0010I After 336 nodes, 179 on tree, 1e+50 best solution, best possible 0.5392057 (10463.98 seconds)
Cbc0010I After 337 nodes, 180 on tree, 1e+50 best solution, best possible 0.5392057 (10483.00 seconds)
Cbc0010I After 338 nodes, 180 on tree, 1e+50 best solution, best possible 0.5392057 (10500.69 seconds)
Cbc0010I After 339 nodes, 181 on tree, 1e+50 best solution, best possible 0.5392057 (10512.19 seconds)
Cbc0010I After 340 nodes, 181 on tree, 1e+50 best solution, best possible 0.5392057 (10528.94 seconds)
Cbc0010I After 341 nodes, 182 on tree, 1e+50 best solution, best possible 0.5392057 (10558.97 seconds)
Cbc0010I After 342 nodes, 182 on tree, 1e+50 best solution, best possible 0.5392057 (10591.80 seconds)
Cbc0010I After 343 nodes, 183 on tree, 1e+50 best solution, best possible 0.5392057 (10605.37 seconds)
Cbc0010I After 344 nodes, 184 on tree, 1e+50 best solution, best possible 0.5392057 (10623.55 seconds)
Cbc0010I After 345 nodes, 184 on tree, 1e+50 best solution, best possible 0.5392057 (10646.06 seconds)
Cbc0010I After 346 nodes, 184 on tree, 1e+50 best solution, best possible 0.5392057 (10669.30 seconds)
Cbc0010I After 347 nodes, 185 on tree, 1e+50 best solution, best possible 0.5392057 (10678.52 seconds)
Cbc0010I After 348 nodes, 185 on tree, 1e+50 best solution, best possible 0.5392057 (10702.06 seconds)
Cbc0010I After 349 nodes, 186 on tree, 1e+50 best solution, best possible 0.5392057 (10717.95 seconds)
Cbc0010I After 350 nodes, 186 on tree, 1e+50 best solution, best possible 0.5392057 (10742.42 seconds)
Cbc0010I After 351 nodes, 187 on tree, 1e+50 best solution, best possible 0.5392057 (10760.14 seconds)
Cbc0010I After 352 nodes, 187 on tree, 1e+50 best solution, best possible 0.5392057 (10782.32 seconds)
Cbc0020I Exiting on maximum time
Cbc0005I Partial search - best objective 1e+50 (best possible 0.5392057), took 3833840 iterations and 353 nodes (10804.25 seconds)
Cbc0032I Strong branching done 7272 times (714450 iterations), fathomed 0 nodes and fixed 0 variables
Cbc0035I Maximum depth 98, 0 variables fixed on reduced cost
Cuts at root node changed objective from 0.361925 to 0.539206
Probing was tried 731 times and created 32038 cuts of which 163 were active after adding rounds of cuts (9.83961 seconds)
Gomory was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.841931 seconds)
Knapsack was tried 731 times and created 29753 cuts of which 0 were active after adding rounds of cuts (59.1883 seconds)
Clique was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.160833 seconds)
OddWheel was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (4.94964 seconds)
MixedIntegerRounding2 was tried 10 times and created 1 cuts of which 0 were active after adding rounds of cuts (0.381811 seconds)
FlowCover was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.021952 seconds)
TwoMirCuts was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.092947 seconds)
ZeroHalf was tried 731 times and created 23326 cuts of which 0 were active after adding rounds of cuts (1641.76 seconds)

Result - Stopped on time limit
No feasible solution found
Lower bound:                    0.539206
Enumerated nodes:               353
Total iterations:               3833840
Time (CPU seconds):             10803.4
Time (Wallclock seconds):       10804.3
Total time (CPU seconds):       10803.5   (Wallclock seconds):       10804.4
