Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-885086.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-885086.txt -quit (default strategy 1)
At line 1 NAME          neos-885086
At line 2 ROWS
At line 11578 COLUMNS
At line 262321 RHS
At line 271466 BOUNDS
At line 273897 ENDATA
Problem neos-885086 has 11574 rows, 4860 columns and 248310 elements
Coin0008I neos-885086 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is -243 - 15.8734 seconds
Cgl0003I 0 fixed, 0 tightened bounds, 2430 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2428 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2385 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2159 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1963 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1325 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1115 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 988 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 757 strengthened rows, 0 substitutions
Cgl0004I processed model has 11574 rows, 4860 columns (2430 integer (2430 of which binary)) and 263858 elements
Coin3009W Conflict graph built in 0.017 seconds, density: 0.034%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 116 integers unsatisfied sum - 27.3398
Cbc0038I Pass   1: (43.11 seconds) suminf.    0.00000 (0) obj. -192 iterations 1413
Cbc0038I Solution found of -192
Cbc0038I Relaxing continuous gives -193
Cbc0038I Before mini branch and bound, 2314 integers at bound fixed and 2310 continuous
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 612 rows 221 columns
Cbc0038I Mini branch and bound improved solution from -193 to -234 (44.78 seconds)
Cbc0038I Freeing continuous variables gives a solution of -234
Cbc0038I Round again with cutoff of -234.9
Cbc0038I Pass   2: (47.81 seconds) suminf.    8.97571 (33) obj. -234.9 iterations 994
Cbc0038I Pass   3: (49.17 seconds) suminf.    6.97565 (25) obj. -234.9 iterations 1112
Cbc0038I Pass   4: (49.40 seconds) suminf.    5.97690 (26) obj. -234.9 iterations 135
Cbc0038I Pass   5: (50.00 seconds) suminf.    1.72690 (10) obj. -234.9 iterations 555
Cbc0038I Pass   6: (50.43 seconds) suminf.    0.47628 (3) obj. -234.9 iterations 337
Cbc0038I Pass   7: (50.73 seconds) suminf.    0.00244 (3) obj. -234.9 iterations 181
Cbc0038I Pass   8: (64.89 seconds) suminf.    5.55530 (70) obj. -234.9 iterations 10171
Cbc0038I Pass   9: (68.34 seconds) suminf.    0.50685 (27) obj. -234.9 iterations 2428
Cbc0038I Pass  10: (70.27 seconds) suminf.    0.01325 (14) obj. -234.9 iterations 1430
Cbc0038I Pass  11: (71.66 seconds) suminf.    0.48379 (9) obj. -234.9 iterations 1097
Cbc0038I Pass  12: (72.60 seconds) suminf.    0.22928 (5) obj. -234.9 iterations 786
Cbc0038I Pass  13: (73.20 seconds) suminf.    0.22747 (5) obj. -234.9 iterations 397
Cbc0038I Pass  14: (73.92 seconds) suminf.    0.47678 (5) obj. -234.9 iterations 548
Cbc0038I No solution found this major pass
Cbc0038I After 73.92 seconds - Feasibility pump exiting with objective of -234 - took 32.37 seconds
Cbc0012I Integer solution of -234 found by feasibility pump after 0 iterations and 0 nodes (94.82 seconds)
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 649 rows 251 columns
Cbc0031I 77 added rows had average density of 112.83117
Cbc0013I At root node, 77 cuts changed objective from -243 to -243 in 10 passes
Cbc0010I After 210 nodes, 119 on tree, -234 best solution, best possible -243 (1473.26 seconds)
Cbc0010I After 211 nodes, 119 on tree, -234 best solution, best possible -243 (1476.68 seconds)
Cbc0010I After 212 nodes, 120 on tree, -234 best solution, best possible -243 (1480.27 seconds)
Cbc0010I After 213 nodes, 120 on tree, -234 best solution, best possible -243 (1489.61 seconds)
Cbc0010I After 214 nodes, 121 on tree, -234 best solution, best possible -243 (1493.40 seconds)
Cbc0010I After 215 nodes, 121 on tree, -234 best solution, best possible -243 (1501.03 seconds)
Cbc0010I After 216 nodes, 121 on tree, -234 best solution, best possible -243 (1503.86 seconds)
Cbc0010I After 217 nodes, 122 on tree, -234 best solution, best possible -243 (1508.09 seconds)
Cbc0010I After 218 nodes, 122 on tree, -234 best solution, best possible -243 (1510.06 seconds)
Cbc0010I After 219 nodes, 123 on tree, -234 best solution, best possible -243 (1512.68 seconds)
Cbc0010I After 220 nodes, 123 on tree, -234 best solution, best possible -243 (1517.19 seconds)
Cbc0010I After 221 nodes, 124 on tree, -234 best solution, best possible -243 (1520.75 seconds)
Cbc0010I After 222 nodes, 125 on tree, -234 best solution, best possible -243 (1525.78 seconds)
Cbc0010I After 223 nodes, 126 on tree, -234 best solution, best possible -243 (1529.76 seconds)
Cbc0010I After 224 nodes, 126 on tree, -234 best solution, best possible -243 (1537.64 seconds)
Cbc0010I After 225 nodes, 126 on tree, -234 best solution, best possible -243 (1546.01 seconds)
Cbc0010I After 226 nodes, 127 on tree, -234 best solution, best possible -243 (1550.21 seconds)
Cbc0010I After 227 nodes, 127 on tree, -234 best solution, best possible -243 (1557.72 seconds)
Cbc0010I After 228 nodes, 128 on tree, -234 best solution, best possible -243 (1562.61 seconds)
Cbc0010I After 229 nodes, 129 on tree, -234 best solution, best possible -243 (1564.64 seconds)
Cbc0010I After 230 nodes, 129 on tree, -234 best solution, best possible -243 (1574.71 seconds)
Cbc0010I After 231 nodes, 129 on tree, -234 best solution, best possible -243 (1580.78 seconds)
Cbc0010I After 232 nodes, 129 on tree, -234 best solution, best possible -243 (1584.67 seconds)
Cbc0010I After 233 nodes, 129 on tree, -234 best solution, best possible -243 (1585.96 seconds)
Cbc0010I After 234 nodes, 130 on tree, -234 best solution, best possible -243 (1589.00 seconds)
Cbc0010I After 235 nodes, 131 on tree, -234 best solution, best possible -243 (1595.39 seconds)
Cbc0010I After 236 nodes, 132 on tree, -234 best solution, best possible -243 (1598.15 seconds)
Cbc0010I After 237 nodes, 133 on tree, -234 best solution, best possible -243 (1601.12 seconds)
Cbc0010I After 238 nodes, 134 on tree, -234 best solution, best possible -243 (1606.73 seconds)
Cbc0010I After 239 nodes, 134 on tree, -234 best solution, best possible -243 (1611.92 seconds)
Cbc0010I After 240 nodes, 134 on tree, -234 best solution, best possible -243 (1614.35 seconds)
Cbc0010I After 241 nodes, 135 on tree, -234 best solution, best possible -243 (1619.18 seconds)
Cbc0010I After 242 nodes, 135 on tree, -234 best solution, best possible -243 (1624.35 seconds)
Cbc0010I After 243 nodes, 136 on tree, -234 best solution, best possible -243 (1628.20 seconds)
Cbc0010I After 244 nodes, 136 on tree, -234 best solution, best possible -243 (1631.03 seconds)
Cbc0010I After 245 nodes, 137 on tree, -234 best solution, best possible -243 (1632.91 seconds)
Cbc0010I After 246 nodes, 138 on tree, -234 best solution, best possible -243 (1635.59 seconds)
Cbc0010I After 247 nodes, 139 on tree, -234 best solution, best possible -243 (1638.83 seconds)
Cbc0010I After 248 nodes, 139 on tree, -234 best solution, best possible -243 (1642.49 seconds)
Cbc0010I After 249 nodes, 140 on tree, -234 best solution, best possible -243 (1645.18 seconds)
Cbc0010I After 250 nodes, 141 on tree, -234 best solution, best possible -243 (1646.96 seconds)
Cbc0010I After 251 nodes, 142 on tree, -234 best solution, best possible -243 (1648.53 seconds)
Cbc0010I After 252 nodes, 143 on tree, -234 best solution, best possible -243 (1650.65 seconds)
Cbc0010I After 253 nodes, 143 on tree, -234 best solution, best possible -243 (1654.61 seconds)
Cbc0010I After 254 nodes, 143 on tree, -234 best solution, best possible -243 (1657.61 seconds)
Cbc0010I After 255 nodes, 143 on tree, -234 best solution, best possible -243 (1660.17 seconds)
Cbc0010I After 256 nodes, 143 on tree, -234 best solution, best possible -243 (1664.39 seconds)
Cbc0010I After 257 nodes, 144 on tree, -234 best solution, best possible -243 (1665.17 seconds)
Cbc0010I After 259 nodes, 146 on tree, -234 best solution, best possible -243 (1666.14 seconds)
Cbc0010I After 260 nodes, 147 on tree, -234 best solution, best possible -243 (1667.99 seconds)
Cbc0010I After 261 nodes, 147 on tree, -234 best solution, best possible -243 (1671.42 seconds)
Cbc0010I After 262 nodes, 147 on tree, -234 best solution, best possible -243 (1674.30 seconds)
Cbc0010I After 263 nodes, 147 on tree, -234 best solution, best possible -243 (1678.08 seconds)
Cbc0010I After 264 nodes, 147 on tree, -234 best solution, best possible -243 (1681.59 seconds)
Cbc0010I After 265 nodes, 147 on tree, -234 best solution, best possible -243 (1686.29 seconds)
Cbc0010I After 266 nodes, 147 on tree, -234 best solution, best possible -243 (1687.80 seconds)
Cbc0010I After 267 nodes, 148 on tree, -234 best solution, best possible -243 (1688.75 seconds)
Cbc0010I After 268 nodes, 149 on tree, -234 best solution, best possible -243 (1692.39 seconds)
Cbc0010I After 269 nodes, 149 on tree, -234 best solution, best possible -243 (1694.99 seconds)
Cbc0010I After 270 nodes, 149 on tree, -234 best solution, best possible -243 (1696.32 seconds)
Cbc0010I After 271 nodes, 150 on tree, -234 best solution, best possible -243 (1697.16 seconds)
Cbc0010I After 272 nodes, 151 on tree, -234 best solution, best possible -243 (1700.09 seconds)
Cbc0010I After 273 nodes, 151 on tree, -234 best solution, best possible -243 (1701.51 seconds)
Cbc0010I After 274 nodes, 152 on tree, -234 best solution, best possible -243 (1704.32 seconds)
Cbc0010I After 275 nodes, 152 on tree, -234 best solution, best possible -243 (1706.33 seconds)
Cbc0010I After 276 nodes, 153 on tree, -234 best solution, best possible -243 (1708.88 seconds)
Cbc0010I After 277 nodes, 153 on tree, -234 best solution, best possible -243 (1711.08 seconds)
Cbc0004I Integer solution of -243 found after 361684 iterations and 278 nodes (1723.89 seconds)
Cbc0001I Search completed - best objective -243, took 361684 iterations and 278 nodes (1723.93 seconds)
Cbc0032I Strong branching done 3220 times (298895 iterations), fathomed 0 nodes and fixed 0 variables
Cbc0035I Maximum depth 80, 0 variables fixed on reduced cost
Cuts at root node changed objective from -243 to -243
Probing was tried 10 times and created 6 cuts of which 0 were active after adding rounds of cuts (9.68885 seconds)
Gomory was tried 81 times and created 169 cuts of which 0 were active after adding rounds of cuts (4.55514 seconds)
Knapsack was tried 10 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.821598 seconds)
liftKnapsack was tried 10 times and created 1 cuts of which 0 were active after adding rounds of cuts (7.26624 seconds)
Clique was tried 10 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.010179 seconds)
OddWheel was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.080481 seconds)
MixedIntegerRounding2 was tried 81 times and created 8693 cuts of which 0 were active after adding rounds of cuts (9.08784 seconds)
FlowCover was tried 81 times and created 711 cuts of which 0 were active after adding rounds of cuts (2.37808 seconds)
TwoMirCuts was tried 10 times and created 105 cuts of which 0 were active after adding rounds of cuts (2.60763 seconds)
ZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.015428 seconds)

Result - Optimal solution found
Objective value:                -243
Enumerated nodes:               278
Total iterations:               361684
Time (CPU seconds):             1735.98
Time (Wallclock seconds):       1747.06
Total time (CPU seconds):       1736.35   (Wallclock seconds):       1747.35
