SCIP version 8.0.0 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 6.0.0] [GitHash: a740f0891e]
Copyright (C) 2002-2021 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

read problem </home/danilo/cbc-test-set/neos-931538.mps.gz> ...

Warning line 5968: row "R5966" for objective function "N" ignored
original problem has 7920 variables (7920 bin, 0 int, 0 impl, 0 cont) and 5964 constraints
solve problem ...

presolving:
   Deactivated symmetry handling methods, since SCIP was built without symmetry detector (SYM=none).
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 7920 variables (7920 bin, 0 int, 0 impl, 0 cont) and 5964 constraints
   5964 constraints of type <linear>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.01

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 42.5s|     1 |     0 | 21600 |     - |    53M |   0 |7920 |5947 |6192 | 202 | 87 | 382 | 577 | 9.990000e+02 |      --      |    Inf | unknown
 42.7s|     1 |     0 | 21607 |     - |    53M |   0 |7920 |5947 |6194 | 204 | 88 | 382 | 577 | 9.990000e+02 |      --      |    Inf | unknown
 42.8s|     1 |     0 | 21791 |     - |    53M |   0 |7920 |5944 |6195 | 204 | 88 | 387 | 582 | 9.990000e+02 |      --      |    Inf | unknown
 43.0s|     1 |     0 | 21819 |     - |    53M |   0 |7920 |5944 |6183 | 214 | 89 | 387 | 582 | 9.990000e+02 |      --      |    Inf | unknown
 43.1s|     1 |     0 | 22045 |     - |    53M |   0 |7920 |5942 |6183 | 214 | 89 | 391 | 587 | 1.004000e+03 |      --      |    Inf | unknown
 43.3s|     1 |     0 | 22063 |     - |    53M |   0 |7920 |5942 |6186 | 217 | 90 | 391 | 587 | 1.004000e+03 |      --      |    Inf | unknown
 43.4s|     1 |     0 | 22207 |     - |    53M |   0 |7920 |5937 |6187 | 217 | 90 | 396 | 592 | 1.007000e+03 |      --      |    Inf | unknown
 43.7s|     1 |     0 | 22358 |     - |    53M |   0 |7920 |5936 |6187 | 217 | 91 | 400 | 597 | 1.012500e+03 |      --      |    Inf | unknown
 44.0s|     1 |     0 | 22384 |     - |    53M |   0 |7920 |5936 |6192 | 222 | 92 | 400 | 597 | 1.012500e+03 |      --      |    Inf | unknown
 44.0s|     1 |     0 | 22467 |     - |    53M |   0 |7920 |5936 |6192 | 222 | 92 | 405 | 602 | 1.016000e+03 |      --      |    Inf | unknown
 44.2s|     1 |     0 | 22472 |     - |    53M |   0 |7920 |5936 |6195 | 225 | 93 | 405 | 602 | 1.016000e+03 |      --      |    Inf | unknown
 48.5s|     1 |     0 | 22545 |     - |    54M |   0 |7920 |5933 |6196 | 225 | 93 | 410 | 641 | 1.016000e+03 |      --      |    Inf | unknown
 53.3s|     1 |     0 | 22637 |     - |    54M |   0 |7920 |5933 |6196 | 225 | 94 | 414 | 670 | 1.019500e+03 |      --      |    Inf | unknown
 53.5s|     1 |     0 | 22650 |     - |    54M |   0 |7920 |5933 |6197 | 228 | 95 | 414 | 670 | 1.019500e+03 |      --      |    Inf | unknown
 53.8s|     1 |     0 | 22754 |     - |    54M |   0 |7920 |5932 |6198 | 228 | 95 | 419 | 676 | 1.019500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 54.0s|     1 |     0 | 22765 |     - |    54M |   0 |7920 |5932 |6200 | 230 | 96 | 419 | 676 | 1.019500e+03 |      --      |    Inf | unknown
 62.0s|     1 |     0 | 22970 |     - |    54M |   0 |7920 |5931 |6201 | 230 | 96 | 422 | 713 | 1.019500e+03 |      --      |    Inf | unknown
 62.3s|     1 |     0 | 22997 |     - |    54M |   0 |7920 |5931 |6205 | 234 | 97 | 422 | 713 | 1.019500e+03 |      --      |    Inf | unknown
 65.9s|     1 |     0 | 23073 |     - |    54M |   0 |7920 |5931 |6205 | 234 | 97 | 425 | 742 | 1.019500e+03 |      --      |    Inf | unknown
 66.1s|     1 |     0 | 23074 |     - |    54M |   0 |7920 |5931 |6206 | 235 | 98 | 425 | 742 | 1.019500e+03 |      --      |    Inf | unknown
 71.8s|     1 |     0 | 23214 |     - |    54M |   0 |7920 |5941 |6220 | 235 | 98 | 428 | 781 | 1.019500e+03 |      --      |    Inf | unknown
 72.0s|     1 |     0 | 23235 |     - |    54M |   0 |7920 |5941 |6223 | 238 | 99 | 428 | 781 | 1.019500e+03 |      --      |    Inf | unknown
 75.1s|     1 |     0 | 23395 |     - |    54M |   0 |7920 |5939 |6221 | 238 | 99 | 431 | 802 | 1.019500e+03 |      --      |    Inf | unknown
 79.1s|     1 |     0 | 23447 |     - |    54M |   0 |7920 |5938 |6222 | 238 |100 | 434 | 831 | 1.019500e+03 |      --      |    Inf | unknown
 81.7s|     1 |     0 | 23536 |     - |    54M |   0 |7920 |5937 |6223 | 238 |101 | 438 | 853 | 1.019500e+03 |      --      |    Inf | unknown
 81.9s|     1 |     0 | 23551 |     - |    54M |   0 |7920 |5937 |6224 | 239 |102 | 438 | 853 | 1.019500e+03 |      --      |    Inf | unknown
 84.5s|     1 |     0 | 23713 |     - |    54M |   0 |7920 |5937 |6224 | 239 |102 | 443 | 872 | 1.019500e+03 |      --      |    Inf | unknown
 84.8s|     1 |     0 | 23729 |     - |    54M |   0 |7920 |5937 |6226 | 241 |103 | 443 | 872 | 1.019500e+03 |      --      |    Inf | unknown
 87.0s|     1 |     0 | 23777 |     - |    54M |   0 |7920 |5936 |6227 | 241 |103 | 445 | 894 | 1.019500e+03 |      --      |    Inf | unknown
 87.2s|     1 |     0 | 23782 |     - |    54M |   0 |7920 |5936 |6229 | 243 |104 | 445 | 894 | 1.019500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 91.7s|     1 |     0 | 23925 |     - |    54M |   0 |7920 |5935 |6227 | 243 |104 | 449 | 928 | 1.019500e+03 |      --      |    Inf | unknown
 91.9s|     1 |     0 | 23942 |     - |    54M |   0 |7920 |5935 |6228 | 244 |105 | 449 | 928 | 1.019500e+03 |      --      |    Inf | unknown
 95.0s|     1 |     0 | 24082 |     - |    54M |   0 |7920 |5932 |6231 | 244 |105 | 451 | 954 | 1.019500e+03 |      --      |    Inf | unknown
 95.2s|     1 |     0 | 24093 |     - |    54M |   0 |7920 |5932 |6232 | 245 |106 | 451 | 954 | 1.019500e+03 |      --      |    Inf | unknown
 98.2s|     1 |     0 | 24251 |     - |    54M |   0 |7920 |5931 |6216 | 245 |106 | 455 | 975 | 1.021500e+03 |      --      |    Inf | unknown
 98.4s|     1 |     0 | 24259 |     - |    54M |   0 |7920 |5931 |6218 | 247 |107 | 455 | 975 | 1.021500e+03 |      --      |    Inf | unknown
  101s|     1 |     0 | 24332 |     - |    54M |   0 |7920 |5931 |6218 | 247 |107 | 460 | 994 | 1.021500e+03 |      --      |    Inf | unknown
  104s|     1 |     0 | 24464 |     - |    54M |   0 |7920 |5924 |6219 | 247 |108 | 465 |1010 | 1.021500e+03 |      --      |    Inf | unknown
  106s|     1 |     0 | 24565 |     - |    54M |   0 |7920 |5923 |6220 | 247 |109 | 469 |1028 | 1.021500e+03 |      --      |    Inf | unknown
  106s|     1 |     0 | 24572 |     - |    54M |   0 |7920 |5923 |6220 | 248 |110 | 469 |1028 | 1.021500e+03 |      --      |    Inf | unknown
  108s|     1 |     0 | 24701 |     - |    54M |   0 |7920 |5921 |6222 | 248 |110 | 472 |1049 | 1.023500e+03 |      --      |    Inf | unknown
  108s|     1 |     0 | 24715 |     - |    54M |   0 |7920 |5921 |6224 | 250 |111 | 472 |1049 | 1.023500e+03 |      --      |    Inf | unknown
  110s|     1 |     0 | 24754 |     - |    54M |   0 |7920 |5921 |6224 | 250 |111 | 477 |1066 | 1.025500e+03 |      --      |    Inf | unknown
  116s|     1 |     0 | 24881 |     - |    54M |   0 |7920 |5892 |6224 | 250 |112 | 482 |1094 | 1.025500e+03 |      --      |    Inf | unknown
  116s|     1 |     0 | 24891 |     - |    55M |   0 |7920 |5892 |6226 | 254 |113 | 482 |1094 | 1.025500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  119s|     1 |     0 | 25017 |     - |    55M |   0 |7920 |5905 |6241 | 254 |113 | 486 |1123 | 1.025500e+03 |      --      |    Inf | unknown
  120s|     1 |     0 | 25021 |     - |    55M |   0 |7920 |5905 |6243 | 256 |114 | 486 |1123 | 1.025500e+03 |      --      |    Inf | unknown
  122s|     1 |     0 | 25162 |     - |    55M |   0 |7920 |5904 |6244 | 256 |114 | 490 |1145 | 1.025500e+03 |      --      |    Inf | unknown
  122s|     1 |     0 | 25168 |     - |    55M |   0 |7920 |5904 |6241 | 257 |115 | 490 |1145 | 1.025500e+03 |      --      |    Inf | unknown
  123s|     1 |     0 | 25290 |     - |    55M |   0 |7920 |5904 |6241 | 257 |115 | 495 |1151 | 1.025500e+03 |      --      |    Inf | unknown
  123s|     1 |     0 | 25305 |     - |    55M |   0 |7920 |5904 |6243 | 259 |116 | 495 |1151 | 1.025500e+03 |      --      |    Inf | unknown
  130s|     1 |     0 | 25500 |     - |    55M |   0 |7920 |5889 |6244 | 259 |116 | 500 |1176 | 1.025500e+03 |      --      |    Inf | unknown
  130s|     1 |     0 | 25513 |     - |    55M |   0 |7920 |5889 |6247 | 262 |117 | 500 |1176 | 1.025500e+03 |      --      |    Inf | unknown
  133s|     1 |     0 | 25723 |     - |    55M |   0 |7920 |5889 |6247 | 262 |117 | 505 |1190 | 1.025500e+03 |      --      |    Inf | unknown
  133s|     1 |     0 | 25762 |     - |    55M |   0 |7920 |5889 |6250 | 267 |118 | 505 |1190 | 1.025500e+03 |      --      |    Inf | unknown
  136s|     1 |     0 | 25849 |     - |    55M |   0 |7920 |5868 |6251 | 267 |118 | 510 |1213 | 1.025500e+03 |      --      |    Inf | unknown
  140s|     1 |     0 | 26015 |     - |    55M |   0 |7920 |5866 |6253 | 267 |119 | 512 |1246 | 1.025500e+03 |      --      |    Inf | unknown
  143s|     1 |     0 | 26292 |     - |    55M |   0 |7920 |5865 |6254 | 267 |120 | 516 |1267 | 1.025500e+03 |      --      |    Inf | unknown
  143s|     1 |     0 | 26299 |     - |    55M |   0 |7920 |5865 |6255 | 270 |121 | 516 |1267 | 1.025500e+03 |      --      |    Inf | unknown
  144s|     1 |     0 | 26446 |     - |    55M |   0 |7920 |5864 |6256 | 270 |121 | 520 |1273 | 1.025500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  144s|     1 |     0 | 26466 |     - |    55M |   0 |7920 |5864 |6257 | 271 |122 | 520 |1273 | 1.025500e+03 |      --      |    Inf | unknown
  144s|     1 |     0 | 26801 |     - |    55M |   0 |7920 |5863 |6258 | 271 |122 | 524 |1279 | 1.025500e+03 |      --      |    Inf | unknown
  144s|     1 |     0 | 26832 |     - |    55M |   0 |7920 |5863 |6248 | 277 |123 | 524 |1279 | 1.025500e+03 |      --      |    Inf | unknown
  145s|     1 |     0 | 27092 |     - |    55M |   0 |7920 |5863 |6248 | 277 |123 | 529 |1284 | 1.025500e+03 |      --      |    Inf | unknown
  145s|     1 |     0 | 27123 |     - |    55M |   0 |7920 |5863 |6252 | 281 |124 | 529 |1284 | 1.025500e+03 |      --      |    Inf | unknown
  145s|     1 |     0 | 27212 |     - |    55M |   0 |7920 |5858 |6253 | 281 |124 | 534 |1289 | 1.025500e+03 |      --      |    Inf | unknown
  149s|     1 |     0 | 27319 |     - |    55M |   0 |7920 |5857 |6254 | 281 |125 | 537 |1314 | 1.025500e+03 |      --      |    Inf | unknown
  150s|     1 |     0 | 27333 |     - |    55M |   0 |7920 |5857 |6254 | 282 |126 | 537 |1314 | 1.025500e+03 |      --      |    Inf | unknown
  153s|     1 |     0 | 27345 |     - |    55M |   0 |7920 |5857 |6254 | 282 |126 | 540 |1337 | 1.025500e+03 |      --      |    Inf | unknown
  169s|     1 |     0 | 27713 |     - |    57M |   0 |7920 |5868 |6267 | 282 |127 | 544 |1365 | 1.025500e+03 |      --      |    Inf | unknown
  169s|     1 |     0 | 27723 |     - |    57M |   0 |7920 |5868 |6269 | 284 |128 | 544 |1365 | 1.025500e+03 |      --      |    Inf | unknown
  171s|     1 |     0 | 27780 |     - |    57M |   0 |7920 |5868 |6269 | 284 |128 | 549 |1378 | 1.025500e+03 |      --      |    Inf | unknown
  171s|     1 |     0 | 27963 |     - |    57M |   0 |7920 |5847 |6270 | 284 |129 | 554 |1384 | 1.028000e+03 |      --      |    Inf | unknown
  172s|     1 |     0 | 27990 |     - |    57M |   0 |7920 |5847 |6273 | 287 |130 | 554 |1384 | 1.028000e+03 |      --      |    Inf | unknown
  173s|     1 |     0 | 28138 |     - |    57M |   0 |7920 |5847 |6273 | 287 |130 | 559 |1392 | 1.028000e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  173s|     1 |     0 | 28184 |     - |    57M |   0 |7920 |5847 |6281 | 295 |131 | 559 |1392 | 1.028000e+03 |      --      |    Inf | unknown
  182s|     1 |     0 | 28306 |     - |    57M |   0 |7920 |5847 |6281 | 295 |131 | 563 |1415 | 1.028000e+03 |      --      |    Inf | unknown
  182s|     1 |     0 | 28312 |     - |    57M |   0 |7920 |5847 |6282 | 296 |132 | 563 |1415 | 1.028000e+03 |      --      |    Inf | unknown
  207s|     1 |     0 | 28664 |     - |    57M |   0 |7920 |5847 |6282 | 296 |132 | 566 |1440 | 1.033500e+03 |      --      |    Inf | unknown
  207s|     1 |     0 | 28692 |     - |    57M |   0 |7920 |5847 |6284 | 298 |133 | 566 |1440 | 1.033500e+03 |      --      |    Inf | unknown
  211s|     1 |     0 | 28863 |     - |    57M |   0 |7920 |5830 |6288 | 298 |133 | 568 |1466 | 1.033500e+03 |      --      |    Inf | unknown
  211s|     1 |     0 | 28872 |     - |    57M |   0 |7920 |5830 |6291 | 301 |134 | 568 |1466 | 1.033500e+03 |      --      |    Inf | unknown
  218s|     1 |     0 | 28980 |     - |    57M |   0 |7920 |5829 |6284 | 301 |134 | 571 |1496 | 1.033500e+03 |      --      |    Inf | unknown
  222s|     1 |     0 | 29080 |     - |    57M |   0 |7920 |5829 |6284 | 301 |135 | 573 |1517 | 1.033500e+03 |      --      |    Inf | unknown
  227s|     1 |     0 | 29194 |     - |    57M |   0 |7920 |5828 |6285 | 301 |136 | 576 |1550 | 1.033500e+03 |      --      |    Inf | unknown
  227s|     1 |     0 | 29201 |     - |    57M |   0 |7920 |5828 |6287 | 303 |137 | 576 |1550 | 1.033500e+03 |      --      |    Inf | unknown
  230s|     1 |     0 | 29281 |     - |    57M |   0 |7920 |5827 |6275 | 303 |137 | 577 |1577 | 1.033500e+03 |      --      |    Inf | unknown
  230s|     1 |     0 | 29285 |     - |    57M |   0 |7920 |5827 |6276 | 304 |138 | 577 |1577 | 1.033500e+03 |      --      |    Inf | unknown
  233s|     1 |     0 | 29528 |     - |    57M |   0 |7920 |5825 |6278 | 304 |138 | 580 |1598 | 1.033500e+03 |      --      |    Inf | unknown
  233s|     1 |     0 | 29539 |     - |    57M |   0 |7920 |5825 |6279 | 305 |139 | 580 |1598 | 1.033500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  237s|     1 |     0 | 29674 |     - |    57M |   0 |7920 |5824 |6279 | 305 |139 | 582 |1623 | 1.033500e+03 |      --      |    Inf | unknown
  239s|     1 |     0 | 29869 |     - |    57M |   0 |7920 |5821 |6281 | 305 |140 | 583 |1646 | 1.033500e+03 |      --      |    Inf | unknown
  239s|     1 |     0 | 29894 |     - |    57M |   0 |7920 |5821 |6284 | 308 |141 | 583 |1646 | 1.033500e+03 |      --      |    Inf | unknown
  241s|     1 |     0 | 30034 |     - |    57M |   0 |7920 |5820 |6285 | 308 |141 | 587 |1666 | 1.033500e+03 |      --      |    Inf | unknown
  241s|     1 |     0 | 30037 |     - |    57M |   0 |7920 |5820 |6280 | 309 |142 | 587 |1666 | 1.033500e+03 |      --      |    Inf | unknown
  244s|     1 |     0 | 30150 |     - |    57M |   0 |7920 |5818 |6282 | 309 |142 | 588 |1688 | 1.033500e+03 |      --      |    Inf | unknown
  248s|     1 |     0 | 30294 |     - |    57M |   0 |7920 |5817 |6283 | 309 |143 | 590 |1726 | 1.033500e+03 |      --      |    Inf | unknown
  248s|     1 |     0 | 30325 |     - |    57M |   0 |7920 |5817 |6286 | 312 |144 | 590 |1726 | 1.033500e+03 |      --      |    Inf | unknown
  254s|     1 |     0 | 30655 |     - |    57M |   0 |7920 |5816 |6287 | 312 |144 | 592 |1755 | 1.033500e+03 |      --      |    Inf | unknown
  254s|     1 |     0 | 30720 |     - |    57M |   0 |7920 |5816 |6290 | 315 |145 | 592 |1755 | 1.033500e+03 |      --      |    Inf | unknown
  256s|     1 |     0 | 30837 |     - |    57M |   0 |7920 |5815 |6291 | 315 |145 | 593 |1774 | 1.033500e+03 |      --      |    Inf | unknown
  260s|     1 |     0 | 31002 |     - |    57M |   0 |7920 |5812 |6288 | 315 |146 | 595 |1805 | 1.033500e+03 |      --      |    Inf | unknown
  260s|     1 |     0 | 31010 |     - |    57M |   0 |7920 |5812 |6289 | 316 |147 | 595 |1805 | 1.033500e+03 |      --      |    Inf | unknown
  263s|     1 |     0 | 31161 |     - |    57M |   0 |7920 |5810 |6291 | 316 |147 | 598 |1825 | 1.033500e+03 |      --      |    Inf | unknown
  263s|     1 |     0 | 31170 |     - |    57M |   0 |7920 |5810 |6292 | 317 |148 | 598 |1825 | 1.033500e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  267s|     1 |     0 | 31353 |     - |    57M |   0 |7920 |5809 |6290 | 317 |148 | 600 |1845 | 1.033500e+03 |      --      |    Inf | unknown
  269s|     1 |     0 | 31503 |     - |    58M |   0 |7920 |5806 |6293 | 317 |149 | 600 |1868 | 1.033500e+03 |      --      |    Inf | unknown
  271s|     1 |     0 | 31729 |     - |    58M |   0 |7920 |5804 |6295 | 317 |150 | 603 |1883 | 1.033500e+03 |      --      |    Inf | unknown
  271s|     1 |     0 | 31746 |     - |    58M |   0 |7920 |5804 |6297 | 319 |151 | 603 |1883 | 1.033500e+03 |      --      |    Inf | unknown
  274s|     1 |     0 | 31865 |     - |    58M |   0 |7920 |5801 |6300 | 319 |151 | 604 |1913 | 1.033500e+03 |      --      |    Inf | unknown
  277s|     1 |     0 | 32022 |     - |    58M |   0 |7920 |5800 |6301 | 319 |152 | 607 |1939 | 1.033500e+03 |      --      |    Inf | unknown
  278s|     1 |     0 | 32031 |     - |    58M |   0 |7920 |5800 |6302 | 320 |153 | 607 |1939 | 1.033500e+03 |      --      |    Inf | unknown
  284s|     1 |     0 | 32157 |     - |    58M |   0 |7920 |5798 |6298 | 320 |153 | 609 |1967 | 1.035500e+03 |      --      |    Inf | unknown
  284s|     1 |     0 | 32160 |     - |    58M |   0 |7920 |5798 |6299 | 321 |154 | 609 |1967 | 1.035500e+03 |      --      |    Inf | unknown
  286s|     1 |     0 | 32327 |     - |    58M |   0 |7920 |5794 |6302 | 321 |154 | 610 |1997 | 1.035562e+03 |      --      |    Inf | unknown
  288s|     1 |     0 | 32391 |     - |    58M |   0 |7920 |5793 |6303 | 321 |155 | 611 |2019 | 1.035562e+03 |      --      |    Inf | unknown
  291s|     1 |     0 | 32468 |     - |    59M |   0 |7920 |5791 |6305 | 321 |156 | 613 |2042 | 1.035562e+03 |      --      |    Inf | unknown
  293s|     1 |     0 | 32627 |     - |    59M |   0 |7920 |5789 |6307 | 321 |157 | 616 |2064 | 1.035562e+03 |      --      |    Inf | unknown
  293s|     1 |     0 | 32631 |     - |    59M |   0 |7920 |5789 |6308 | 322 |158 | 616 |2064 | 1.035562e+03 |      --      |    Inf | unknown
  304s|     1 |     0 | 33146 |     - |    59M |   0 |7920 |5788 |6298 | 322 |158 | 619 |2100 | 1.035562e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  304s|     1 |     0 | 33165 |     - |    59M |   0 |7920 |5788 |6302 | 326 |159 | 619 |2100 | 1.035562e+03 |      --      |    Inf | unknown
  304s|     1 |     0 | 33595 |     - |    59M |   0 |7920 |5784 |6306 | 326 |159 | 620 |2105 | 1.035562e+03 |      --      |    Inf | unknown
  304s|     1 |     0 | 33605 |     - |    59M |   0 |7920 |5784 |6310 | 330 |160 | 620 |2105 | 1.035562e+03 |      --      |    Inf | unknown
  309s|     1 |     0 | 33845 |     - |    59M |   0 |7920 |5783 |6308 | 330 |160 | 622 |2124 | 1.035563e+03 |      --      |    Inf | unknown
  309s|     1 |     0 | 33866 |     - |    59M |   0 |7920 |5783 |6311 | 333 |161 | 622 |2124 | 1.035563e+03 |      --      |    Inf | unknown
  311s|     1 |     0 | 34091 |     - |    59M |   0 |7920 |5783 |6311 | 333 |161 | 627 |2130 | 1.035563e+03 |      --      |    Inf | unknown
  311s|     1 |     0 | 34099 |     - |    59M |   0 |7920 |5783 |6312 | 334 |162 | 627 |2130 | 1.035563e+03 |      --      |    Inf | unknown
  316s|     1 |     0 | 37190 |     - |    59M |   0 |7920 |5791 |6322 | 334 |162 | 631 |2143 | 1.035563e+03 |      --      |    Inf | unknown
  319s|     1 |     0 | 37220 |     - |    59M |   0 |7920 |5791 |6319 | 339 |163 | 631 |2143 | 1.035563e+03 |      --      |    Inf | unknown
  338s|     1 |     0 | 37710 |     - |    59M |   0 |7920 |5789 |6321 | 339 |163 | 634 |2168 | 1.035563e+03 |      --      |    Inf | unknown
  338s|     1 |     0 | 37749 |     - |    59M |   0 |7920 |5789 |6322 | 340 |164 | 634 |2168 | 1.035563e+03 |      --      |    Inf | unknown
  367s|     1 |     0 | 42410 |     - |    59M |   0 |7920 |5789 |6322 | 340 |164 | 636 |2189 | 1.036562e+03 |      --      |    Inf | unknown
  368s|     1 |     0 | 42476 |     - |    59M |   0 |7920 |5789 |6329 | 347 |165 | 636 |2189 | 1.036562e+03 |      --      |    Inf | unknown
  377s|     1 |     0 | 42721 |     - |    59M |   0 |7920 |5788 |6330 | 347 |165 | 639 |2223 | 1.036562e+03 |      --      |    Inf | unknown
  377s|     1 |     0 | 42760 |     - |    59M |   0 |7920 |5788 |6332 | 349 |166 | 639 |2223 | 1.036562e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  384s|     1 |     0 | 42841 |     - |    59M |   0 |7920 |5788 |6332 | 349 |166 | 643 |2249 | 1.036562e+03 |      --      |    Inf | unknown
  384s|     1 |     0 | 42868 |     - |    59M |   0 |7920 |5788 |6333 | 350 |167 | 643 |2249 | 1.036562e+03 |      --      |    Inf | unknown
  389s|     1 |     0 | 43069 |     - |    59M |   0 |7920 |5762 |6329 | 350 |167 | 647 |2278 | 1.036562e+03 |      --      |    Inf | unknown
  391s|     1 |     0 | 43152 |     - |    59M |   0 |7920 |5760 |6331 | 350 |168 | 650 |2310 | 1.036563e+03 |      --      |    Inf | unknown
  392s|     1 |     0 | 43158 |     - |    59M |   0 |7920 |5760 |6332 | 351 |169 | 650 |2310 | 1.036563e+03 |      --      |    Inf | unknown
  393s|     1 |     0 | 43200 |     - |    59M |   0 |7920 |5759 |6333 | 351 |169 | 653 |2330 | 1.036563e+03 |      --      |    Inf | unknown
  396s|     1 |     0 | 43466 |     - |    59M |   0 |7920 |5758 |6324 | 351 |170 | 657 |2348 | 1.036563e+03 |      --      |    Inf | unknown
  396s|     1 |     0 | 43481 |     - |    59M |   0 |7920 |5758 |6328 | 355 |171 | 657 |2348 | 1.036563e+03 |      --      |    Inf | unknown
  396s|     1 |     0 | 43539 |     - |    59M |   0 |7920 |5755 |6328 | 355 |171 | 661 |2353 | 1.036563e+03 |      --      |    Inf | unknown
  396s|     1 |     0 | 43542 |     - |    59M |   0 |7920 |5755 |6329 | 356 |172 | 661 |2353 | 1.036563e+03 |      --      |    Inf | unknown
  402s|     1 |     0 | 58043 |     - |    59M |   0 |7920 |5734 |6327 | 356 |172 | 665 |2359 | 1.041562e+03 |      --      |    Inf | unknown
  403s|     1 |     0 | 58111 |     - |    59M |   0 |7920 |5734 |6334 | 363 |173 | 665 |2359 | 1.041562e+03 |      --      |    Inf | unknown
  409s|     1 |     0 | 60354 |     - |    59M |   0 |7920 |5732 |6336 | 363 |173 | 667 |2396 | 1.042562e+03 |      --      |    Inf | unknown
  409s|     1 |     0 | 60396 |     - |    59M |   0 |7920 |5732 |6345 | 372 |174 | 667 |2396 | 1.042562e+03 |      --      |    Inf | unknown
  416s|     1 |     0 | 60530 |     - |    59M |   0 |7920 |5732 |6345 | 372 |174 | 672 |2433 | 1.042562e+03 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  435s|     1 |     0 | 67447 |     - |    59M |   0 |7920 |5732 |6345 | 372 |175 | 675 |2458 | 1.047562e+03 |      --      |    Inf | unknown
  436s|     1 |     0 | 67490 |     - |    59M |   0 |7920 |5732 |6350 | 377 |176 | 675 |2458 | 1.047562e+03 |      --      |    Inf | unknown
  440s|     1 |     0 | 67579 |     - |    60M |   0 |7920 |5732 |6350 | 377 |176 | 676 |2490 | 1.047562e+03 |      --      |    Inf | unknown
  440s|     1 |     0 | 67603 |     - |    60M |   0 |7920 |5732 |6354 | 381 |177 | 676 |2490 | 1.047562e+03 |      --      |    Inf | unknown
  444s|     1 |     0 | 67797 |     - |    60M |   0 |7920 |5731 |6355 | 381 |177 | 678 |2516 | 1.047562e+03 |      --      |    Inf | unknown
  444s|     1 |     0 | 67831 |     - |    60M |   0 |7920 |5731 |6350 | 382 |178 | 678 |2516 | 1.047562e+03 |      --      |    Inf | unknown
  454s|     1 |     0 | 68270 |     - |    60M |   0 |7920 |5731 |6350 | 382 |178 | 680 |2536 | 1.047562e+03 |      --      |    Inf | unknown
  454s|     1 |     0 | 68290 |     - |    60M |   0 |7920 |5731 |6353 | 385 |179 | 680 |2536 | 1.047562e+03 |      --      |    Inf | unknown
  457s|     1 |     2 | 68304 |     - |    60M |   0 |7920 |5731 |6353 | 385 |179 | 680 |2556 | 1.047562e+03 |      --      |    Inf | unknown

SCIP Status        : solving was interrupted [node limit reached]
Solving Time (sec) : 457.54
Solving Nodes      : 1
Primal Bound       : +1.00000000000000e+20 (0 solutions)
Dual Bound         : +1.04756250000000e+03
